Date,AAPL,MSFT,NVDA,AVGO,AMD,INTC,QCOM,TXN,MU,ORCL,CRM,NOW,SNOW,PANW,ANET,ADBE,SHOP,SAP,ASML,TSM,LRCX,KLAC,AMAT,ADI,NXPI,INTU,CDNS,CRWD,ZS,MDB
2015-01-16,23.497100830078125,39.41520309448242,0.47893238067626953,7.857090473175049,2.390000104904175,27.965503692626953,52.14781188964844,39.41742706298828,28.296878814697266,36.9880256652832,56.05039596557617,63.959999084472656,,20.834999084472656,4.033750057220459,71.7300033569336,,56.52460861206055,92.49124145507812,16.91623306274414,6.643449306488037,54.89305114746094,20.465330123901367,43.028507232666016,69.54411315917969,79.23773193359375,18.329999923706055,,,
2015-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,24.102319717407227,39.543060302734375,0.48037198185920715,7.936554908752441,2.240000009536743,27.689308166503906,53.018287658691406,39.802059173583984,28.96061897277832,37.31956481933594,56.693634033203125,64.83000183105469,,20.74333381652832,4.091875076293945,71.48999786376953,,53.53456115722656,93.1823959350586,17.283000946044922,6.722231388092041,55.76704788208008,20.60483741760254,43.589515686035156,70.32069396972656,80.15460968017578,18.139999389648438,,,
2015-01-21,24.286327362060547,39.14244079589844,0.487090528011322,7.975150108337402,2.450000047683716,27.988527297973633,52.367252349853516,40.14970397949219,29.761016845703125,36.97102355957031,57.10926055908203,65.5199966430664,,20.891666412353516,4.017499923706055,71.54000091552734,,53.972537994384766,95.67781066894531,17.372817993164062,6.854107856750488,56.17167282104492,21.20650863647461,43.74177169799805,70.78483581542969,79.21937561035156,18.34000015258789,,,
2015-01-22,24.918142318725586,40.17384719848633,0.4954887330532074,7.961528301239014,2.4700000286102295,28.318431854248047,52.60134506225586,40.66007995605469,30.15144920349121,37.44709014892578,57.396240234375,66.13999938964844,,20.613332748413086,3.96875,73.4800033569336,,54.199954986572266,96.58440399169922,17.7470760345459,6.924328804016113,57.41795349121094,21.468103408813477,43.878028869628906,70.57060241699219,81.4107666015625,18.360000610351562,,,
2015-01-23,25.046724319458008,40.21647644042969,0.49692824482917786,8.09623908996582,2.450000047683716,27.965503692626953,52.798831939697266,40.726654052734375,30.21001434326172,37.56610107421875,58.009788513183594,68.73999786376953,,21.135000228881836,3.963124990463257,74.05999755859375,,54.34313201904297,94.52883911132812,17.956655502319336,6.886648654937744,52.79701232910156,21.02339744567871,43.6856689453125,71.61499786376953,81.98841094970703,18.450000762939453,,,
2015-01-26,25.073328018188477,40.07155227661133,0.49476882815361023,8.077319145202637,2.609999895095825,27.474483489990234,53.113380432128906,40.71925354003906,30.278343200683594,37.31956481933594,59.15771484375,68.01000213623047,,21.155000686645508,4.021874904632568,72.73999786376953,,55.673919677734375,96.33305358886719,18.083898544311523,6.951728820800781,52.958866119384766,21.13675880432129,43.8058967590332,70.62419128417969,81.93338012695312,18.579999923706055,,,
2015-01-27,24.19542694091797,36.36359405517578,0.4710142910480499,7.930501461029053,2.700000047683716,26.231578826904297,52.49892044067383,40.5565185546875,28.941099166870117,36.89452362060547,57.18843078613281,67.91000366210938,,21.0,3.976249933242798,71.45999908447266,,55.16856384277344,95.44440460205078,18.10635757446289,6.863528251647949,51.259395599365234,20.552522659301758,42.77205276489258,69.65122985839844,81.09900665283203,18.350000381469727,,,
2015-01-28,25.563268661499023,35.110557556152344,0.463335782289505,7.9463934898376465,2.630000114440918,25.917007446289062,51.92836380004883,40.14716720581055,28.40424919128418,36.290931701660156,55.76341247558594,68.91000366210938,,20.90833282470703,4.089375019073486,70.25,,54.065189361572266,93.92742156982422,17.911745071411133,6.826706409454346,50.79001998901367,20.38685417175293,42.419437408447266,70.63311004638672,80.22797393798828,18.1200008392334,,,
2015-01-29,26.359142303466797,35.80952072143555,0.4746133089065552,8.062182426452637,2.609999895095825,26.246919631958008,46.58849334716797,40.69050979614258,28.999662399291992,36.43546676635742,57.49520492553711,73.87999725341797,,21.54833221435547,3.966249942779541,71.63999938964844,,55.43808364868164,95.27388000488281,17.43270492553711,6.83955192565918,51.29986572265625,20.596126556396484,42.65986633300781,71.29364013671875,81.09900665283203,18.010000228881836,,,
2015-01-30,25.973398208618164,34.437156677246094,0.46069639921188354,7.785950660705566,2.569999933242798,25.349262237548828,45.68876266479492,39.782447814941406,28.570188522338867,35.61085891723633,55.86237335205078,72.9000015258789,,21.065000534057617,3.944999933242798,70.12999725341797,,55.05064392089844,93.29911804199219,16.99856948852539,6.545828342437744,49.746063232421875,19.915979385375977,41.76225280761719,70.82056427001953,79.60448455810547,17.989999771118164,,,
2015-02-02,26.29928207397461,35.18727111816406,0.4707741141319275,7.751139163970947,2.6700000762939453,25.817262649536133,47.93443298339844,39.81224060058594,27.760026931762695,36.282447814941406,56.68373107910156,72.98999786376953,,20.851667404174805,3.916249990463257,71.11000061035156,,56.38984298706055,92.50020599365234,17.170724868774414,6.564668655395508,50.069759368896484,19.93341636657715,41.91453552246094,69.50840759277344,80.94313049316406,17.899999618530273,,,
2015-02-03,26.3037166595459,35.46004867553711,0.48253145813941956,7.81016731262207,2.759999990463257,25.855621337890625,48.9804573059082,40.51930236816406,28.25783348083496,36.588478088378906,57.99989318847656,72.6500015258789,,20.588333129882812,3.919374942779541,71.91999816894531,,57.59428405761719,93.25420379638672,17.32790756225586,6.647731304168701,51.36461639404297,20.44789695739746,43.25291442871094,71.17760467529297,82.97863006591797,18.239999771118164,,,
2015-02-04,26.505451202392578,35.66461944580078,0.4837312400341034,7.931258201599121,2.8499999046325684,25.963815689086914,48.9804573059082,40.653289794921875,28.335926055908203,36.061397552490234,58.37593460083008,74.61000061035156,,20.946666717529297,3.8037500381469727,72.27999877929688,,56.76044845581055,91.41407775878906,17.649768829345703,6.631462574005127,51.113731384277344,20.596126556396484,43.100643157958984,71.18653106689453,83.01530456542969,18.100000381469727,,,
2015-02-05,26.694637298583984,36.18459701538086,0.49164941906929016,8.037209510803223,3.309999942779541,26.22654151916504,49.70462417602539,41.16685485839844,28.784921646118164,36.690486907958984,58.64311981201172,74.22000122070312,,21.184999465942383,3.78125,73.0999984741211,,57.87224578857422,92.54510498046875,17.709646224975586,6.681984901428223,51.2027473449707,20.892595291137695,44.038307189941406,69.8654556274414,84.08808898925781,17.209999084472656,,,
2015-02-06,26.469852447509766,36.15049362182617,0.4894900321960449,7.926715850830078,3.0299999713897705,25.731992721557617,48.53424835205078,40.45975875854492,28.218788146972656,36.5374755859375,58.554054260253906,74.94000244140625,,20.93666648864746,3.544374942779541,72.54000091552734,,56.15401077270508,90.47158813476562,17.290485382080078,6.691403865814209,50.66863250732422,21.13675880432129,44.08639907836914,73.45379638671875,80.5305404663086,17.1299991607666,,,
2015-02-09,26.645671844482422,36.10787582397461,0.4890100955963135,7.737514972686768,3.0399999618530273,25.446077346801758,49.09019470214844,40.392791748046875,27.672182083129883,36.89452362060547,57.37644577026367,72.87999725341797,,20.838333129882812,3.75,72.33000183105469,,55.85080337524414,88.5506820678711,16.9686279296875,6.65201473236084,50.344913482666016,20.500207901000977,43.725746154785156,72.2755126953125,80.53968048095703,17.15999984741211,,,
2015-02-10,27.15757179260254,36.31245040893555,0.5026867985725403,8.10078239440918,3.0399999618530273,26.04108428955078,51.39436721801758,41.54642868041992,30.346670150756836,37.39607620239258,58.17802047729492,73.31999969482422,,21.405000686645508,3.9418749809265137,72.76000213623047,,56.70991897583008,91.64745330810547,17.859350204467773,6.900351524353027,51.63976287841797,21.17163848876953,44.51115036010742,73.15923309326172,81.7316665649414,17.239999771118164,,,
2015-02-11,27.79412078857422,36.12491989135742,0.4993276596069336,8.168890953063965,3.069999933242798,25.9251708984375,51.357791900634766,41.6804084777832,30.278343200683594,36.86050796508789,58.18791198730469,73.87999725341797,,21.953332901000977,3.844374895095825,73.01000213623047,,56.29719924926758,92.83234405517578,18.181209564208984,6.902063369750977,51.76115417480469,21.154191970825195,44.57525634765625,74.85520935058594,81.4107666015625,17.610000610351562,,,
2015-02-12,28.145771026611328,36.73013687133789,0.535079836845398,8.30208683013916,3.119999885559082,26.373363494873047,51.489479064941406,42.7521858215332,31.176342010498047,37.311073303222656,60.62229919433594,75.94999694824219,,22.168333053588867,3.811875104904175,74.58999633789062,,58.192298889160156,93.38885498046875,18.315935134887695,6.945736408233643,52.09556579589844,21.049551010131836,45.45682907104492,76.22093963623047,81.96086883544922,17.920000076293945,,,
2015-02-13,28.283761978149414,37.395015716552734,0.5353193283081055,8.336146354675293,3.1500000953674316,26.55108642578125,51.847896575927734,43.146690368652344,31.0885009765625,37.34506607055664,62.19575500488281,77.55000305175781,,22.545000076293945,3.9331250190734863,76.51000213623047,,58.192298889160156,93.78382110595703,18.592885971069336,7.0399346351623535,51.90796661376953,21.119604110717773,45.72129821777344,75.68534851074219,82.74942779541016,18.020000457763672,,,
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,28.450695037841797,37.412174224853516,0.5369992852210999,8.39063549041748,3.109999895095825,26.8447265625,51.78938674926758,43.31785202026367,31.55702018737793,37.26856231689453,61.42387008666992,76.87999725341797,,22.815000534057617,3.999375104904175,77.12999725341797,,58.18388366699219,92.42839050292969,18.540489196777344,7.014244079589844,52.14449691772461,21.12836265563965,47.13181686401367,74.73023986816406,82.60272979736328,17.940000534057617,,,
2015-02-18,28.648771286010742,37.36924743652344,0.5307608246803284,8.32479190826416,3.0799999237060547,26.481544494628906,51.59920883178711,43.12433624267578,31.400846481323242,37.48959732055664,62.34418869018555,77.4800033569336,,22.81333351135254,4.073750019073486,77.7300033569336,,58.08280563354492,93.09263610839844,18.495576858520508,7.015100955963135,52.43812942504883,21.102087020874023,46.787193298339844,76.19412231445312,82.3001480102539,18.0,,,
2015-02-19,28.58867835998535,37.34349060058594,0.5322003364562988,8.392905235290527,3.059999942779541,26.4351806640625,51.92103576660156,43.198768615722656,31.049457550048828,37.49809265136719,62.15616989135742,78.16000366210938,,22.985000610351562,4.249374866485596,77.7300033569336,,58.015438079833984,93.89152526855469,18.353364944458008,7.113580226898193,52.73992156982422,21.82884979248047,47.00358200073242,76.47084045410156,83.53793334960938,18.229999542236328,,,
2015-02-20,28.822378158569336,37.65255355834961,0.5360393524169922,8.480695724487305,3.059999942779541,26.589723587036133,52.3160514831543,43.5560417175293,31.26419448852539,37.20906066894531,63.07648849487305,79.05999755859375,,23.601667404174805,4.28125,78.55000305175781,,58.647117614746094,94.11591339111328,18.29347801208496,7.179516315460205,52.99278259277344,22.00395965576172,47.38826370239258,75.56932067871094,88.68169403076172,18.5,,,
2015-02-23,29.60136604309082,37.90151596069336,0.5317206978797913,8.540482521057129,3.059999942779541,26.087448120117188,51.89179611206055,43.36994934082031,30.64925765991211,37.21755599975586,61.92856979370117,78.66999816894531,,23.03333282470703,4.315625190734863,78.0999984741211,,58.68923568725586,94.3582992553711,18.128807067871094,7.122998237609863,52.58494567871094,21.81133270263672,47.26804733276367,75.42648315429688,88.33325958251953,18.469999313354492,,,
2015-02-24,29.416622161865234,37.84999465942383,0.5373808741569519,8.565455436706543,3.109999895095825,26.589723587036133,52.20631790161133,43.88351821899414,30.034318923950195,37.30256652832031,61.285335540771484,78.75,,23.101667404174805,4.146874904632568,77.68000030517578,,58.84926986694336,99.41191101074219,18.742589950561523,7.2129130363464355,54.061279296875,22.205352783203125,47.772945404052734,76.68511199951172,89.28684997558594,18.670000076293945,,,
2015-02-25,28.664350509643555,37.76415252685547,0.5332860946655273,8.52761173248291,3.0999999046325684,26.234270095825195,52.433082580566406,43.98772430419922,29.751251220703125,37.175048828125,62.215545654296875,79.02999877929688,,23.676666259765625,4.189374923706055,78.06999969482422,,59.11038589477539,97.81413269042969,18.742589950561523,7.1529693603515625,53.73503112792969,21.977697372436523,47.59545135498047,75.7835464477539,89.52526092529297,18.729999542236328,,,
2015-02-26,29.027135848999023,37.82424545288086,0.5347313284873962,9.781632423400879,3.0799999237060547,26.002445220947266,52.67446517944336,44.22587585449219,29.887910842895508,37.311073303222656,69.50882720947266,79.52999877929688,,23.84166717529297,4.29812479019165,78.95999908447266,,58.83242416381836,96.8626708984375,18.473125457763672,7.140125274658203,53.433231353759766,21.81133270263672,47.50667953491211,75.83708190917969,89.5619125366211,18.510000228881836,,,
2015-02-27,28.590904235839844,37.64395523071289,0.5313592553138733,9.658276557922363,3.109999895095825,25.693355560302734,53.04022216796875,43.76443099975586,29.936710357666016,37.251548767089844,68.65777587890625,76.26000213623047,,23.703332901000977,4.325624942779541,79.0999984741211,,59.118804931640625,96.65619659423828,18.360849380493164,7.061341285705566,52.98461151123047,21.93391227722168,47.23236846923828,75.7835464477539,89.51609802246094,18.360000610351562,,,
2015-03-02,28.731117248535156,37.66972351074219,0.5443661212921143,9.764226913452148,3.2100000381469727,26.319263458251953,53.459598541259766,44.6129264831543,30.49308204650879,37.43008041381836,67.74735260009766,76.44000244140625,,24.329999923706055,4.316874980926514,79.79000091552734,,59.8936767578125,98.67587280273438,18.435699462890625,7.234322547912598,53.588199615478516,22.441770553588867,48.23284149169922,88.8693618774414,90.47882080078125,18.59000015258789,,,
2015-03-03,28.79121971130371,37.154632568359375,0.5342496633529663,9.703679084777832,3.140000104904175,26.350177764892578,52.539920806884766,43.59324645996094,28.95086097717285,36.877506256103516,66.25306701660156,75.44999694824219,,24.816667556762695,4.336874961853027,78.98999786376953,,59.30410385131836,97.3832778930664,18.338396072387695,7.003965854644775,52.12002182006836,21.443571090698242,47.393733978271484,88.12850189208984,89.85530090332031,18.450000762939453,,,
2015-03-04,28.608707427978516,36.96577835083008,0.5402714014053345,9.792984008789062,3.049999952316284,26.365636825561523,52.12788772583008,43.40716552734375,28.570188522338867,37.073028564453125,64.2046127319336,73.5999984741211,,23.918333053588867,4.213749885559082,77.62999725341797,,58.85770034790039,97.4012451171875,18.211145401000977,6.92518424987793,51.508296966552734,21.250940322875977,47.11940002441406,88.78900146484375,89.35102844238281,18.43000030517578,,,
2015-03-05,28.134645462036133,37.00868225097656,0.5506287813186646,9.88153076171875,2.9800000190734863,26.06426429748535,52.18675231933594,43.422061920166016,28.57994842529297,37.23455047607422,64.90723419189453,74.69999694824219,,23.856666564941406,4.329999923706055,78.62000274658203,,58.941917419433594,98.15524291992188,18.30845069885254,6.91662073135376,50.75790786743164,21.17214012145996,47.159751892089844,88.07493591308594,89.96533203125,18.209999084472656,,,
2015-03-06,28.17694091796875,36.36484146118164,0.5431619882583618,9.678704261779785,2.9200000762939453,25.64698600769043,52.61349105834961,42.90106201171875,27.818592071533203,36.027408599853516,63.8879508972168,74.05999755859375,,23.454999923706055,4.243124961853027,77.55000305175781,,57.678524017333984,96.33305358886719,18.031513214111328,6.865240573883057,49.803592681884766,20.935728073120117,46.740196228027344,87.90533447265625,89.31434631347656,18.09000015258789,,,
2015-03-09,28.297117233276367,36.785491943359375,0.5446068644523621,9.620433807373047,2.930000066757202,25.283811569213867,53.49638748168945,43.481605529785156,27.97476577758789,36.290931701660156,64.79837036132812,74.23999786376953,,23.121667861938477,4.280624866485596,77.93000030517578,,57.678524017333984,96.88062286376953,17.552467346191406,6.933043956756592,50.05642318725586,21.09333610534668,47.16781997680664,88.11956024169922,89.53439331054688,18.200000762939453,,,
2015-03-10,27.711769104003906,36.08155059814453,0.554000973701477,9.469071388244629,2.9200000762939453,24.49561882019043,52.893070220947266,42.499122619628906,26.949874877929688,35.55134201049805,63.09627914428711,73.58999633789062,,23.09166717529297,4.25124979019165,76.01000213623047,,56.35615921020508,95.28284454345703,17.253053665161133,6.691012382507324,49.06134033203125,20.585479736328125,46.15120315551758,87.07520294189453,87.46223449707031,17.84000015258789,,,
2015-03-11,27.206541061401367,36.03860855102539,0.5511103272438049,9.434261322021484,2.8399999141693115,24.982439041137695,51.701168060302734,42.551239013671875,27.213415145874023,35.25381851196289,63.017112731933594,74.23999786376953,,23.426666259765625,4.299375057220459,76.01000213623047,,56.59199905395508,95.75858306884766,17.5823974609375,6.717620372772217,49.16738510131836,20.541704177856445,46.22382736206055,87.43223571777344,87.2696533203125,17.829999923706055,,,
2015-03-12,27.69841957092285,35.214481353759766,0.5460520386695862,9.544753074645996,2.759999990463257,23.800155639648438,51.03898620605469,42.58843994140625,27.350072860717773,35.38132858276367,64.27388763427734,76.66000366210938,,23.55666732788086,4.308125019073486,77.4000015258789,,57.350032806396484,94.071044921875,17.612340927124023,6.67041540145874,49.273414611816406,20.813138961791992,46.40131759643555,87.99459838867188,88.6449966430664,17.950000762939453,,,
2015-03-13,27.507003784179688,35.52353286743164,0.5467749834060669,9.459993362426758,2.75,23.90061378479004,50.50188064575195,42.514015197753906,28.0333309173584,36.027408599853516,63.92753982543945,76.91999816894531,,23.55666732788086,4.315625190734863,77.62000274658203,,57.34160614013672,94.68142700195312,17.87431526184082,6.755382537841797,49.518123626708984,21.224679946899414,46.41745376586914,93.43064880371094,89.64442443847656,18.110000610351562,,,
2015-03-16,27.80970001220703,35.678070068359375,0.5532783269882202,9.828553199768066,2.759999990463257,23.82334327697754,51.50248336791992,43.414615631103516,27.828357696533203,36.90301513671875,65.73848724365234,78.6500015258789,,24.02166748046875,4.470624923706055,78.33000183105469,,58.520790100097656,96.77289581298828,18.173725128173828,6.8566575050354,50.505043029785156,21.51362419128418,47.442142486572266,93.16287994384766,91.12060546875,18.520000457763672,,,
2015-03-17,28.27486228942871,35.798255920410156,0.5600228309631348,9.770282745361328,2.7699999809265137,23.63788414001465,51.370079040527344,43.146690368652344,26.998676300048828,36.4439582824707,66.8468246459961,79.9000015258789,,24.15333366394043,4.603125095367432,79.66000366210938,,58.12492370605469,95.83937072753906,18.196176528930664,6.778554916381836,50.06459045410156,21.19840431213379,47.40987014770508,92.68085479736328,90.75387573242188,18.389999389648438,,,
2015-03-18,28.593128204345703,36.48501968383789,0.5508695244789124,9.900834083557129,2.75,23.869705200195312,51.671722412109375,43.39228439331055,27.486722946166992,37.51509094238281,67.83642578125,80.05000305175781,,24.19333267211914,4.63937520980835,76.88999938964844,,59.77576446533203,95.88424682617188,18.495576858520508,6.650675296783447,50.39900588989258,21.3385009765625,48.14408874511719,94.04656982421875,91.62492370605469,18.6299991607666,,,
2015-03-19,28.377246856689453,36.304752349853516,0.5593001842498779,10.022279739379883,2.740000009536743,23.753795623779297,51.37743377685547,43.56345748901367,27.379352569580078,37.54059982299805,68.16297912597656,80.45999908447266,,24.364999771118164,4.578125,77.13999938964844,,59.21987533569336,96.17149353027344,18.458152770996094,6.775981903076172,50.75790786743164,21.08457374572754,48.41035079956055,94.01085662841797,91.48739624023438,18.600000381469727,,,
2015-03-20,28.02114486694336,36.811248779296875,0.5653218626976013,10.117156028747559,2.799999952316284,24.194257736206055,51.53194046020508,44.12168502807617,27.994291305541992,37.753116607666016,66.98538208007812,79.37999725341797,,24.01333236694336,4.493750095367432,77.36000061035156,,61.2834358215332,98.88232421875,18.540489196777344,6.800013065338135,51.82640838623047,21.119604110717773,49.2736701965332,96.42984771728516,92.0833740234375,18.65999984741211,,,
2015-03-23,28.312694549560547,36.79407501220703,0.5470156073570251,10.204446792602539,2.8399999141693115,24.109251022338867,51.554012298583984,43.66023254394531,27.350072860717773,37.617103576660156,66.95570373535156,79.27999877929688,,23.553333282470703,4.540625095367432,76.3499984741211,,61.654022216796875,99.38497924804688,18.562944412231445,6.731351852416992,51.606170654296875,20.988258361816406,48.733097076416016,93.62702941894531,91.80828857421875,18.520000457763672,,,
2015-03-24,28.19696617126465,36.82841491699219,0.5395488142967224,10.104255676269531,2.7899999618530273,23.79243278503418,50.74468231201172,43.496482849121094,27.29150390625,37.15804672241211,66.66869354248047,79.25,,23.3799991607666,4.382500171661377,75.44999694824219,,61.931968688964844,99.0887680053711,18.338396072387695,6.759673595428467,51.361488342285156,20.926971435546875,48.70082473754883,92.86831665039062,91.41403198242188,18.489999771118164,,,
2015-03-25,27.46026611328125,35.592227935791016,0.5067904591560364,9.44465446472168,2.630000114440918,23.096973419189453,49.44975662231445,41.479461669921875,25.93474006652832,36.49496078491211,65.09526062011719,76.19999694824219,,23.10333251953125,4.295000076293945,73.12999725341797,,60.73595428466797,93.9184799194336,17.350364685058594,6.2438578605651855,48.42513656616211,19.814952850341797,46.44165802001953,89.39599609375,89.2318344116211,17.989999771118164,,,
2015-03-26,27.651670455932617,35.377601623535156,0.5051042437553406,9.465906143188477,2.6500000953674316,23.243791580200195,49.4129753112793,41.53155517578125,26.0225887298584,36.545982360839844,65.30307006835938,77.02999877929688,,23.575000762939453,4.301875114440918,72.97000122070312,,60.432735443115234,88.93665313720703,17.36533546447754,6.106535911560059,47.65843200683594,19.613561630249023,46.32870864868164,87.03053283691406,88.89257049560547,18.0,,,
2015-03-27,27.43133544921875,35.17155838012695,0.5149797797203064,9.731568336486816,2.7200000286102295,24.727441787719727,49.31732940673828,42.24606704711914,26.0421085357666,36.248435974121094,65.85723876953125,78.47000122070312,,24.406667709350586,4.242499828338623,73.30999755859375,,61.0981330871582,91.43204498291016,17.170724868774414,6.182921886444092,48.12335205078125,19.990079879760742,47.47443389892578,89.19068145751953,88.99343872070312,18.079999923706055,,,
2015-03-30,28.125741958618164,35.16298294067383,0.5171480178833008,9.909183502197266,2.700000047683716,24.310157775878906,50.678466796875,43.169002532958984,26.0421085357666,36.92851638793945,66.15410614013672,79.44000244140625,,24.768333435058594,4.28249979019165,73.5999984741211,,61.2497444152832,92.5630111694336,17.40276336669922,6.195796489715576,48.45777130126953,19.937532424926758,52.29124450683594,91.43115997314453,90.06620025634766,18.440000534057617,,,
2015-03-31,27.69396209716797,34.90544509887695,0.5041409134864807,9.638206481933594,2.680000066757202,24.163341522216797,51.016902923583984,42.56611633300781,26.481351852416992,36.6819953918457,66.11451721191406,78.77999877929688,,24.34666633605957,4.408124923706055,73.94000244140625,,60.7864875793457,90.68700408935547,17.57491683959961,6.028435230255127,47.544227600097656,19.753658294677734,50.83087158203125,89.58343505859375,88.90176391601562,18.440000534057617,,,
2015-04-01,27.653900146484375,34.956947326660156,0.5060678124427795,9.535736083984375,2.690000057220459,23.807889938354492,51.083126068115234,42.082332611083984,26.481351852416992,36.50347137451172,65.39213562011719,75.6500015258789,,23.588333129882812,4.351250171661377,75.06999969482422,,60.9886360168457,90.06764221191406,17.387786865234375,6.0301513671875,47.10377883911133,19.604801177978516,50.483943939208984,89.0389633178711,89.5619125366211,18.389999389648438,,,
2015-04-02,27.89204978942871,34.58781433105469,0.5072722434997559,9.489436149597168,2.690000057220459,23.807889938354492,50.00893783569336,42.2162971496582,26.090917587280273,36.35845184326172,65.98589324951172,76.12000274658203,,23.635000228881836,4.125625133514404,75.68000030517578,,61.2834358215332,90.42668151855469,17.732099533081055,6.072206974029541,47.381103515625,19.499731063842773,50.217674255371094,88.61048889160156,90.31375122070312,18.5,,,
2015-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
