Date,NEE,DUK,SO,D,AEP,EXC,SRE,XEL
2015-03-16,19.47572898864746,48.525794982910156,28.27968978881836,44.6880989074707,38.320526123046875,15.909971237182617,38.88679504394531,24.611141204833984
2015-03-17,19.534360885620117,48.122005462646484,28.083261489868164,44.694496154785156,38.143104553222656,16.02678108215332,39.07994079589844,24.546409606933594
2015-03-18,20.219045639038086,48.96803665161133,28.602855682373047,45.92695999145508,39.26898193359375,16.41126823425293,40.17085266113281,25.14334487915039
2015-03-19,19.950468063354492,48.718082427978516,28.298696517944336,45.72261428833008,38.92781066894531,16.182523727416992,39.58784866333008,24.798139572143555
2015-03-20,20.046934127807617,49.14109802246094,28.49513053894043,46.099365234375,39.371334075927734,16.158187866210938,39.98845291137695,25.01390266418457
2015-03-23,19.99964141845703,49.22442626953125,28.62185287475586,46.105751037597656,39.54191970825195,16.23605728149414,39.891868591308594,25.1721134185791
2015-03-24,19.82942008972168,48.750125885009766,28.209978103637695,45.633209228515625,39.064273834228516,16.163053512573242,39.69513702392578,24.963544845581055
2015-03-25,19.560842514038086,48.04508972167969,27.89950180053711,45.147884368896484,38.149932861328125,15.982978820800781,39.396385192871094,24.754980087280273
2015-03-26,19.428442001342773,47.65412139892578,27.728408813476562,44.93077087402344,37.75419235229492,15.827238082885742,38.57571029663086,24.668672561645508
2015-03-27,19.583539962768555,48.07072448730469,27.886823654174805,44.94993209838867,38.143104553222656,15.783435821533203,39.054439544677734,24.733409881591797
2015-03-30,19.810503005981445,48.64759063720703,28.089597702026367,45.42885208129883,38.60710906982422,16.33826446533203,39.47557830810547,24.985126495361328
2015-03-31,19.680002212524414,49.211612701416016,28.057905197143555,45.25645446777344,38.38192367553711,16.35773277282715,39.24160385131836,25.035470962524414
2015-04-01,19.81428337097168,49.2436637878418,28.27335548400879,45.66513442993164,38.463809967041016,15.987839698791504,39.543975830078125,25.07862091064453
2015-04-02,19.812395095825195,49.3333854675293,28.2860164642334,45.70983123779297,38.525230407714844,16.24578857421875,39.58357238769531,24.999507904052734
2015-04-03,,,,,,,,
2015-04-06,19.961816787719727,50.14738464355469,28.463441848754883,46.43143844604492,38.96192932128906,16.464799880981445,39.7635383605957,25.208084106445312
2015-04-07,19.725391387939453,49.769248962402344,28.045236587524414,45.946109771728516,38.463809967041016,16.450206756591797,39.52596664428711,24.81970977783203
2015-04-08,19.6781005859375,49.54490280151367,28.09592628479004,45.81839370727539,38.197696685791016,16.255529403686523,39.09402084350586,24.76217269897461
2015-04-09,19.672433853149414,49.35901641845703,28.17830467224121,45.575740814208984,38.06805419921875,16.279857635498047,38.83847427368164,24.68305778503418
2015-04-10,19.840763092041016,49.89101028442383,28.27335548400879,45.9141845703125,38.47746276855469,16.24578857421875,38.820465087890625,24.93478012084961
2015-04-13,19.62325096130371,49.50004959106445,28.007219314575195,45.396934509277344,37.98616409301758,16.124116897583008,38.84926223754883,24.647096633911133
2015-04-14,19.738630294799805,49.730777740478516,28.102266311645508,45.74176788330078,38.27958679199219,16.28472900390625,38.99325180053711,24.790943145751953
2015-04-15,19.704587936401367,50.00637435913086,28.007219314575195,46.24625778198242,38.456993103027344,16.38693618774414,39.076026916503906,24.805326461791992
2015-04-16,19.625152587890625,49.55130386352539,27.95018196105957,45.85033416748047,38.10899353027344,16.25065803527832,38.73048400878906,24.668672561645508
2015-04-17,19.50977325439453,49.55130386352539,27.95018196105957,45.63958740234375,38.0271110534668,16.055980682373047,38.39573287963867,24.719018936157227
2015-04-20,19.765111923217773,50.3845329284668,28.362070083618164,46.45698165893555,38.64122772216797,16.38206672668457,39.0400505065918,25.006698608398438
2015-04-21,19.557056427001953,50.038421630859375,28.14662742614746,46.0355224609375,38.19087600708008,16.11438751220703,38.662086486816406,24.6542911529541
2015-04-22,19.536252975463867,50.185855865478516,28.18463897705078,46.31010818481445,38.3068733215332,16.11438751220703,38.79167556762695,24.67586898803711
2015-04-23,19.72349739074707,50.54477310180664,28.317699432373047,46.74434280395508,38.825462341308594,16.10464859008789,39.076026916503906,24.826902389526367
2015-04-24,19.869136810302734,50.897300720214844,28.431766510009766,46.961456298828125,39.49415969848633,16.57674217224121,39.4179801940918,25.07862091064453
2015-04-27,19.636497497558594,50.230716705322266,28.083261489868164,46.342037200927734,39.37815475463867,16.240921020507812,39.02924728393555,24.747787475585938
2015-04-28,19.689451217651367,50.61528396606445,28.298696517944336,46.450599670410156,39.630638122558594,16.41126823425293,39.22722244262695,24.963544845581055
2015-04-29,19.424663543701172,50.26918029785156,28.292362213134766,46.169620513916016,39.43275451660156,16.45993995666504,38.74488067626953,24.826902389526367
2015-04-30,19.089879989624023,49.717952728271484,28.07058334350586,45.7736930847168,38.80498504638672,16.55727195739746,38.215755462646484,24.3881893157959
2015-05-01,19.269559860229492,49.92946243286133,28.40007972717285,45.786468505859375,38.914161682128906,16.605941772460938,38.44252395629883,24.424148559570312
2015-05-04,19.436012268066406,49.96792221069336,28.50145149230957,45.82478332519531,39.13933563232422,16.9417667388916,38.80608367919922,24.711830139160156
2015-05-05,18.942352294921875,48.87192153930664,28.05156707763672,45.22451400756836,38.143104553222656,16.55727195739746,37.55345153808594,24.201196670532227
2015-05-06,18.919660568237305,48.97447967529297,27.93117904663086,45.15427017211914,37.86067199707031,16.274999618530273,37.15391540527344,24.100502014160156
2015-05-07,19.027467727661133,49.2308464050293,28.026235580444336,45.29476547241211,38.06733703613281,16.464799880981445,37.35909652709961,24.078922271728516
2015-05-08,19.142837524414062,49.423133850097656,27.975528717041016,45.843936920166016,38.43933868408203,16.51348114013672,38.10417556762695,24.179616928100586
2015-05-11,18.915876388549805,49.0770263671875,27.620695114135742,45.345855712890625,38.184452056884766,16.24578857421875,37.791015625,24.035778045654297
2015-05-12,18.89695167541504,48.90395736694336,27.54466438293457,45.396934509277344,37.853790283203125,16.377201080322266,37.931400299072266,23.884740829467773
2015-05-13,18.951812744140625,48.21416473388672,27.48762321472168,45.27560806274414,37.392234802246094,16.254392623901367,37.528255462646484,23.625829696655273
2015-05-14,19.118247985839844,48.89424514770508,27.70772361755371,45.72261428833008,37.957115173339844,16.475444793701172,37.952999114990234,24.078922271728516
2015-05-15,19.31873893737793,49.321712493896484,28.054227828979492,46.099365234375,38.30154800415039,16.947006225585938,38.46412658691406,24.273113250732422
2015-05-18,19.349002838134766,49.24399948120117,28.009313583374023,46.14408874511719,38.49443817138672,16.942100524902344,38.66569137573242,24.567989349365234
2015-05-19,19.38872718811035,49.34762191772461,28.022140502929688,46.099365234375,38.43933868408203,17.00595474243164,38.809669494628906,24.719018936157227
2015-05-20,19.390613555908203,49.57431411743164,28.022140502929688,45.907798767089844,38.52199172973633,16.863508224487305,38.78447341918945,24.89882469177246
2015-05-21,19.322526931762695,49.32820129394531,27.836055755615234,45.990821838378906,38.44622039794922,16.927366256713867,38.76287078857422,24.81970977783203
2015-05-22,19.33576202392578,49.256954193115234,27.73980712890625,45.95890426635742,38.33599853515625,16.897886276245117,38.73048400878906,24.783748626708984
2015-05-25,,,,,,,,
2015-05-26,19.108800888061523,49.069129943847656,27.78472137451172,45.66513442993164,38.115562438964844,16.647369384765625,38.54690933227539,24.445720672607422
2015-05-27,19.217432022094727,49.36057662963867,28.060646057128906,45.644508361816406,38.61843490600586,16.67683982849121,38.65849304199219,24.52483367919922
2015-05-28,19.49188804626465,49.19216537475586,27.919471740722656,45.73474884033203,38.645999908447266,16.67683982849121,38.86726760864258,24.546409606933594
2015-05-29,19.505229949951172,49.0496940612793,28.034990310668945,45.444740295410156,38.77688217163086,16.617891311645508,38.6837043762207,24.488866806030273
2015-06-01,19.732032775878906,49.22456359863281,28.022140502929688,45.43186950683594,38.583988189697266,16.696489334106445,38.72686767578125,24.503257751464844
2015-06-02,19.48235511779785,48.60926818847656,27.771888732910156,44.84543228149414,38.00534439086914,16.568775177001953,38.262542724609375,24.021394729614258
2015-06-03,19.101173400878906,48.05872344970703,27.669214248657227,44.097900390625,37.46112060546875,16.41649627685547,37.70823287963867,23.618637084960938
2015-06-04,19.129764556884766,48.065189361572266,27.70772361755371,43.74346923828125,37.399131774902344,16.500009536743164,37.54265594482422,23.568294525146484
2015-06-05,18.824810028076172,47.184329986572266,27.374053955078125,43.266597747802734,36.813575744628906,16.421411514282227,37.387882232666016,23.266233444213867
2015-06-08,18.700927734375,46.925254821777344,27.33555030822754,43.13127136230469,36.827354431152344,16.264219284057617,37.089115142822266,23.251846313476562
2015-06-09,18.714265823364258,46.71799087524414,27.232881546020508,43.06683349609375,36.827354431152344,16.264219284057617,37.092716217041016,23.273420333862305
2015-06-10,18.891515731811523,46.666175842285156,27.168716430664062,43.079708099365234,37.123565673828125,16.789827346801758,37.19350051879883,23.273420333862305
2015-06-11,18.996347427368164,47.190818786621094,27.329132080078125,43.350364685058594,37.41291809082031,16.824201583862305,37.44908142089844,23.597061157226562
2015-06-12,18.914392471313477,46.97706604003906,27.143041610717773,43.04749298095703,37.151126861572266,16.652284622192383,37.024330139160156,23.517948150634766
2015-06-15,18.891515731811523,46.9576416015625,27.0082950592041,43.240814208984375,36.958255767822266,16.608064651489258,36.92715072631836,23.374113082885742
2015-06-16,18.969663619995117,47.00298309326172,27.258541107177734,43.41481018066406,37.01335525512695,16.701400756835938,37.002723693847656,23.519380569458008
2015-06-17,19.192655563354492,47.333316802978516,27.393308639526367,43.82080078125,37.240692138671875,16.789827346801758,37.56785202026367,23.65738868713379
2015-06-18,19.48998260498047,48.27894592285156,27.79755401611328,44.368568420410156,37.7711181640625,16.82912254333496,37.679443359375,24.00603675842285
2015-06-19,19.242212295532227,47.41102981567383,27.418968200683594,43.85302734375,37.52312088012695,16.47053337097168,37.423866271972656,23.80265998840332
2015-06-22,19.204090118408203,47.32682418823242,27.277799606323242,43.98834228515625,37.364681243896484,16.40667152404785,37.36988067626953,23.751811981201172
2015-06-23,18.92392349243164,46.491310119628906,26.982624053955078,43.53725814819336,36.74469757080078,16.111940383911133,36.909149169921875,23.410429000854492
2015-06-24,18.779071807861328,45.940773010253906,26.758039474487305,43.59526443481445,36.48292541503906,16.10211753845215,36.351234436035156,23.236101150512695
2015-06-25,18.676149368286133,45.77885818481445,26.70028305053711,43.202152252197266,36.24870681762695,15.733702659606934,36.02863693237305,23.185253143310547
2015-06-26,18.811473846435547,45.9860954284668,26.87994956970215,43.350364685058594,36.448482513427734,15.77299690246582,36.04312515258789,23.41769790649414
2015-06-29,18.71046257019043,45.888954162597656,26.924867630004883,43.36326217651367,36.37269973754883,15.620720863342285,35.98513412475586,23.366840362548828
2015-06-30,18.68377685546875,45.739990234375,26.88637351989746,43.09260177612305,36.48981475830078,15.434064865112305,35.86190414428711,23.374109268188477
2015-07-01,18.760009765625,46.037925720214844,27.0660400390625,43.22148895263672,36.71023941040039,15.586341857910156,35.825653076171875,23.60654640197754
2015-07-02,19.101173400878906,46.97706604003906,27.521631240844727,43.75636291503906,37.3577995300293,15.7435302734375,36.38383102416992,23.838979721069336
2015-07-03,,,,,,,,
2015-07-06,19.14691162109375,47.184329986572266,27.669214248657227,43.72413635253906,37.564456939697266,15.689495086669922,36.2134895324707,23.92613983154297
2015-07-07,19.60814666748047,48.751766204833984,28.40073585510254,44.677894592285156,38.63221740722656,16.09720230102539,36.681060791015625,24.61617660522461
2015-07-08,19.430896759033203,48.44087219238281,28.36223793029785,44.742313385009766,38.5977668762207,16.013694763183594,36.7680549621582,24.485441207885742
2015-07-09,19.284141540527344,47.97452163696289,27.76546859741211,44.239681243896484,38.24644470214844,15.964578628540039,36.29322814941406,24.20942497253418
2015-07-10,19.371809005737305,48.16881561279297,27.82323455810547,44.4394416809082,38.273990631103516,16.087383270263672,36.644805908203125,24.36920738220215
2015-07-13,19.434709548950195,48.15586471557617,27.848888397216797,44.52322006225586,38.122432708740234,16.062824249267578,36.88040542602539,24.361953735351562
2015-07-14,19.438522338867188,47.799644470214844,27.726974487304688,44.59410858154297,38.01911163330078,16.09720230102539,36.963783264160156,24.361953735351562
2015-07-15,19.587181091308594,47.94212341308594,27.829647064208984,44.80032730102539,38.356658935546875,16.13650131225586,37.1667594909668,24.420061111450195
2015-07-16,19.903568267822266,48.45381164550781,28.221073150634766,45.22564697265625,38.825096130371094,16.500009536743164,37.65971374511719,24.783241271972656
2015-07-17,19.754905700683594,47.65067672729492,27.919471740722656,44.88410186767578,38.384220123291016,16.450883865356445,37.11601638793945,24.47817039489746
2015-07-20,19.65960693359375,47.45636749267578,27.79755401611328,44.6521110534668,38.260215759277344,16.401758193969727,36.978275299072266,24.318363189697266
2015-07-21,19.465206146240234,46.905826568603516,27.726974487304688,44.31700134277344,37.812461853027344,16.10211753845215,36.496212005615234,24.078676223754883
2015-07-22,19.5929012298584,46.873435974121094,27.752639770507812,44.29124450683594,38.03289031982422,16.10211753845215,36.59407043457031,24.260265350341797
2015-07-23,19.453773498535156,46.34882736206055,27.579395294189453,43.969017028808594,37.60578918457031,15.3456392288208,36.137359619140625,23.904354095458984
2015-07-24,19.493789672851562,46.43303680419922,27.515213012695312,44.20100402832031,37.612674713134766,15.183541297912598,36.10837173461914,23.868038177490234
2015-07-27,19.7263126373291,47.281494140625,27.874561309814453,44.5554313659668,38.39799118041992,15.046000480651855,36.37296676635742,24.216686248779297
2015-07-28,19.838764190673828,47.36568832397461,27.938730239868164,45.19342041015625,38.50132369995117,15.227749824523926,36.380218505859375,24.398269653320312
2015-07-29,19.934064865112305,47.35273361206055,27.957979202270508,45.52851486206055,38.535762786865234,15.296521186828613,36.45995330810547,24.499958038330078
2015-07-30,19.991235733032227,47.57295227050781,28.47773551940918,45.78629684448242,38.79754638671875,15.547040939331055,36.557823181152344,24.84860610961914
2015-07-31,20.05031967163086,48.07167434692383,28.702322006225586,46.20516586303711,38.969757080078125,15.763175010681152,36.89128112792969,25.18273162841797
2015-08-03,20.528711318969727,48.55096435546875,28.84991455078125,46.21805953979492,39.30730438232422,15.940016746520996,37.242862701416016,25.081039428710938
2015-08-04,20.305713653564453,47.877357482910156,28.50341033935547,45.270751953125,38.84577178955078,15.596161842346191,36.23160171508789,24.805030822753906
2015-08-05,20.195175170898438,47.91624069213867,28.625329971313477,45.857173919677734,39.024879455566406,15.586341857910156,36.496212005615234,25.001144409179688
2015-08-06,20.155149459838867,47.82555389404297,28.91408348083496,45.96672439575195,39.12223815917969,15.714055061340332,36.33309555053711,25.2989559173584
2015-08-07,20.393386840820312,48.67402267456055,29.215669631958008,46.61759567260742,39.476863861083984,15.935110092163086,36.913028717041016,25.604021072387695
2015-08-10,20.303810119628906,48.45381164550781,29.170757293701172,46.624053955078125,39.435142517089844,15.807390213012695,37.097900390625,25.37885093688965
2015-08-11,20.3228702545166,48.76470947265625,29.459510803222656,46.83670425415039,39.53249740600586,15.763175010681152,37.27912521362305,25.691181182861328
2015-08-12,20.660213470458984,49.48178482055664,29.883018493652344,48.00311279296875,40.033180236816406,16.214548110961914,38.17802810668945,25.945411682128906
2015-08-13,20.759328842163086,49.494873046875,29.969362258911133,48.28665542602539,40.01926803588867,16.244306564331055,38.087406158447266,25.829187393188477
2015-08-14,20.782196044921875,50.01223373413086,30.07974624633789,48.570220947265625,40.47126007080078,16.407991409301758,38.46799087524414,26.003509521484375
2015-08-17,20.87558364868164,50.11045455932617,30.060251235961914,49.117950439453125,40.5755729675293,16.571672439575195,38.5586051940918,26.141521453857422
2015-08-18,20.871776580810547,49.927093505859375,29.910932540893555,49.034183502197266,40.519954681396484,16.665916442871094,38.27589416503906,26.083410263061523
2015-08-19,20.78791618347168,50.56232833862305,30.066749572753906,49.066402435302734,40.888511657714844,16.953601837158203,38.022159576416016,26.3812198638916
2015-08-20,20.631629943847656,50.274166107177734,30.09921646118164,48.795745849609375,40.58948516845703,16.76511573791504,37.80470275878906,26.15604591369629
2015-08-21,20.38576889038086,50.23488235473633,29.73563575744629,48.589534759521484,39.83847427368164,16.368303298950195,36.9565315246582,25.829187393188477
2015-08-24,19.638639450073242,47.438602447509766,28.29429817199707,46.63050079345703,38.12782669067383,16.189748764038086,35.78939437866211,24.768709182739258
2015-08-25,19.156444549560547,45.978248596191406,27.593109130859375,45.257869720458984,36.86919021606445,15.078685760498047,35.01011657714844,24.027833938598633
2015-08-26,19.52520751953125,46.98018264770508,28.313779830932617,45.9329948425293,37.557613372802734,15.594533920288086,35.133365631103516,24.361953735351562
2015-08-27,19.640443801879883,47.49098587036133,28.508554458618164,46.3167610168457,38.18346405029297,15.733418464660645,35.463191986083984,24.696073532104492
2015-08-28,19.555936813354492,47.40584945678711,28.398191452026367,46.199676513671875,38.17650604248047,15.574692726135254,35.289207458496094,24.659757614135742
2015-08-31,18.900999069213867,46.4366569519043,28.183927536010742,45.36714172363281,37.75232696533203,15.257248878479004,34.37942886352539,24.499958038330078
2015-09-01,18.31328582763672,45.21860122680664,27.53467559814453,44.09880828857422,36.848323822021484,14.86044692993164,33.42616653442383,23.955198287963867
2015-09-02,18.253747940063477,45.2906379699707,27.606094360351562,44.28742599487305,36.86222839355469,14.86044692993164,33.34642028808594,24.042356491088867
2015-09-03,18.278718948364258,45.36920928955078,27.645051956176758,44.28742599487305,37.098663330078125,15.009245872497559,33.850242614746094,24.18036460876465
2015-09-04,18.173080444335938,44.701255798339844,27.25550651550293,43.72806167602539,36.535404205322266,14.741400718688965,33.578392028808594,23.700979232788086
2015-09-07,,,,,,,,
2015-09-08,18.647476196289062,45.421607971191406,27.722959518432617,44.69719696044922,37.60629653930664,15.024127006530762,33.69075012207031,24.027833938598633
2015-09-09,18.303686141967773,44.66850662231445,27.567138671875,44.28093338012695,37.11256408691406,14.77612018585205,33.157936096191406,23.650131225585938
2015-09-10,18.31328582763672,44.360713958740234,27.4632625579834,43.75407791137695,37.1264762878418,14.75627613067627,32.654117584228516,23.759077072143555
2015-09-11,18.40931510925293,44.75364303588867,27.72945785522461,44.07279586791992,37.39767074584961,14.731476783752441,32.737483978271484,24.085935592651367
2015-09-14,18.463092803955078,44.73399353027344,27.677507400512695,44.30043411254883,37.32814407348633,14.959644317626953,32.73386764526367,24.085935592651367
2015-09-15,18.4822940826416,44.917354583740234,27.677507400512695,44.28093338012695,37.446346282958984,15.123323440551758,32.929595947265625,24.283967971801758
2015-09-16,18.72814178466797,45.30372619628906,27.85930633544922,44.716705322265625,37.988739013671875,15.406047821044922,33.15068817138672,24.46732521057129
2015-09-17,18.95669937133789,45.78178024291992,28.229381561279297,45.17851257324219,38.85102844238281,15.659012794494629,33.68350601196289,24.819374084472656
2015-09-18,18.68588638305664,45.48054122924805,28.19690704345703,44.87932586669922,38.5798225402832,15.331649780273438,33.502281188964844,24.665348052978516
2015-09-21,18.83186149597168,45.87346649169922,28.417659759521484,45.08744812011719,38.66327667236328,15.138205528259277,33.73061752319336,25.017393112182617
2015-09-22,18.639793395996094,45.28409194946289,27.924224853515625,44.93135070800781,38.05133056640625,14.116425514221191,33.70888137817383,24.878042221069336
2015-09-23,18.6263484954834,45.244789123535156,27.885276794433594,45.02241134643555,38.25994873046875,14.394192695617676,33.639495849609375,25.017393112182617
2015-09-24,18.730066299438477,46.05027770996094,28.229381561279297,45.15249252319336,38.565914154052734,14.418993949890137,33.869571685791016,25.23008918762207
2015-09-25,18.93941307067871,46.30567169189453,28.65138816833496,45.568763732910156,38.934478759765625,14.63227653503418,34.30782699584961,25.604143142700195
2015-09-28,18.735824584960938,46.13542175292969,28.62541961669922,45.15898132324219,38.84407043457031,14.483469009399414,34.340694427490234,25.406118392944336
2015-09-29,18.589855194091797,46.31877517700195,28.755264282226562,45.06793975830078,39.03182601928711,14.458667755126953,34.49773025512695,25.45012664794922
2015-09-30,18.735824584960938,47.111175537109375,29.021467208862305,45.77690124511719,39.539451599121094,14.731476783752441,35.323116302490234,25.970867156982422
2015-10-01,18.543758392333984,46.279476165771484,28.690340042114258,44.983394622802734,39.03877258300781,14.483469009399414,35.206241607666016,25.677490234375
2015-10-02,18.925966262817383,47.12425994873047,29.014970779418945,45.106964111328125,39.163944244384766,14.790996551513672,35.30850601196289,25.912195205688477
2015-10-05,19.344667434692383,47.857723236083984,29.346086502075195,45.73786544799805,39.95669174194336,15.029085159301758,35.922054290771484,26.04419708251953
2015-10-06,19.17756462097168,47.8642578125,29.079906463623047,45.386661529541016,39.372562408447266,14.984441757202148,35.67005920410156,25.699491500854492
2015-10-07,19.192934036254883,47.58921432495117,29.06041145324707,45.386661529541016,38.9692497253418,14.944765090942383,35.7138786315918,25.692155838012695
2015-10-08,19.369638442993164,47.805328369140625,29.313613891601562,45.991546630859375,39.546409606933594,15.31676959991455,36.39682388305664,26.04419708251953
2015-10-09,19.40805435180664,47.32072830200195,29.190265655517578,46.193172454833984,39.45602035522461,15.287006378173828,36.418739318847656,25.86083984375
