Date,PLD,AMT,CCI,SPG,O,PSA,WELL,EQIX
2015-02-27,31.107654571533203,76.84175872802734,55.381126403808594,112.88603210449219,29.38323974609375,129.97010803222656,50.76535415649414,173.13453674316406
2015-03-02,31.100372314453125,77.04329681396484,55.43245315551758,112.69630432128906,29.729557037353516,130.18760681152344,50.943119049072266,172.717529296875
2015-03-03,31.06396484375,76.17517852783203,55.37471008300781,112.44129943847656,29.670848846435547,129.77236938476562,51.068199157714844,170.7712860107422
2015-03-04,30.8673095703125,76.39216613769531,55.066715240478516,111.22562408447266,29.5476016998291,128.625732421875,50.50862121582031,172.86424255371094
2015-03-05,31.07124900817871,76.91927337646484,55.349037170410156,110.97059631347656,29.81759262084961,128.9025115966797,50.482276916503906,180.95021057128906
2015-03-06,30.153535842895508,74.88078308105469,54.56623840332031,107.08636474609375,28.602590560913086,123.9928970336914,48.467716217041016,181.89236450195312
2015-03-09,30.197233200073242,74.8575668334961,54.86137771606445,107.00337982177734,28.896066665649414,123.8676528930664,48.97464370727539,179.8855438232422
2015-03-10,29.971437454223633,73.29959869384766,54.264644622802734,106.69498443603516,28.9195499420166,123.00436401367188,49.33014678955078,177.0850830078125
2015-03-11,30.386598587036133,73.34610748291016,54.48922348022461,106.35698699951172,29.072147369384766,122.48374938964844,48.86931228637695,176.59507751464844
2015-03-12,30.99840545654297,74.61726379394531,55.15012741088867,108.87727355957031,29.430187225341797,124.98706817626953,49.5737419128418,180.07220458984375
2015-03-13,30.91827392578125,73.04383850097656,54.48281478881836,109.10264587402344,29.37737274169922,125.38549041748047,49.389404296875,179.2943115234375
2015-03-16,31.439842224121094,73.33062744140625,55.05388259887695,110.93505859375,29.700206756591797,126.67363739013672,49.50792694091797,183.6894073486328
2015-03-17,31.42514419555664,72.95084381103516,54.87424087524414,110.37760925292969,29.676712036132812,126.2884750366211,49.152408599853516,182.2269287109375
2015-03-18,31.95405387878418,74.0281982421875,56.00150680541992,113.56210327148438,30.52781867980957,128.63912963867188,50.67319869995117,183.97714233398438
2015-03-19,32.086265563964844,73.31510925292969,55.61927032470703,113.91790008544922,30.66281509399414,128.97781372070312,50.548091888427734,183.502685546875
2015-03-20,32.60780334472656,75.71786499023438,56.23474884033203,117.02530670166016,31.49043846130371,132.21817016601562,52.095218658447266,185.87521362304688
2015-03-23,32.85757064819336,75.67913818359375,55.87842559814453,117.14387512207031,31.37893295288086,133.83831787109375,52.27298355102539,185.6417999267578
2015-03-24,32.6004753112793,75.30706787109375,55.61280059814453,116.72285461425781,30.862363815307617,132.3908233642578,52.06889724731445,179.95553588867188
2015-03-25,32.04220199584961,73.99722290039062,54.835365295410156,115.1335678100586,30.369338989257812,130.69757080078125,51.305206298828125,178.0263671875
2015-03-26,31.6381778717041,73.78790283203125,54.8159065246582,114.2440414428711,30.081727981567383,130.53160095214844,50.95628356933594,177.2484893798828
2015-03-27,31.61613655090332,74.43897247314453,54.94548797607422,115.19878387451172,29.97019386291504,131.12921142578125,51.206459045410156,178.703125
2015-03-30,32.291954040527344,74.53199005126953,54.67339324951172,116.8058853149414,30.41796112060547,132.2646026611328,51.818702697753906,182.19578552246094
2015-03-31,31.998119354248047,72.97408294677734,53.47483825683594,116.01715087890625,30.40027618408203,130.90345764160156,50.9299430847168,181.13009643554688
2015-04-01,31.873233795166016,74.76451110839844,54.23932647705078,117.4107437133789,30.329574584960938,130.11329650878906,50.824615478515625,181.70578002929688
2015-04-02,32.02015686035156,75.01253509521484,54.51789855957031,118.22320556640625,30.66539764404297,131.0163116455078,51.239376068115234,183.2693328857422
2015-04-03,,,,,,,,
2015-04-06,32.59312438964844,75.98916625976562,55.029720306396484,119.0771255493164,29.78755760192871,132.3841552734375,52.299320220947266,182.91925048828125
2015-04-07,31.843862533569336,75.08231353759766,55.502662658691406,117.58866882324219,29.84061050415039,130.84365844726562,51.4302978515625,182.2502899169922
2015-04-08,31.95405387878418,75.14459228515625,55.308311462402344,117.09639739990234,29.78755760192871,130.8105010986328,51.50930404663086,185.98406982421875
2015-04-09,31.12397575378418,74.21822357177734,55.159278869628906,114.52870178222656,29.08056640625,128.90475463867188,50.48884963989258,186.73863220214844
2015-04-10,31.212120056152344,74.00801086425781,54.86774826049805,113.42570495605469,29.168956756591797,128.61256408691406,50.1596794128418,186.41970825195312
2015-04-13,31.168041229248047,73.78227233886719,55.068580627441406,112.86825561523438,28.93916893005371,127.12515258789062,49.69882583618164,186.51309204101562
2015-04-14,31.469219207763672,73.56432342529297,55.321250915527344,113.5146484375,29.422292709350586,127.5368881225586,50.15309524536133,187.85105895996094
2015-04-15,31.40311050415039,74.08587646484375,55.61927032470703,112.69630432128906,29.074687957763672,126.79318237304688,49.65933609008789,187.61767578125
2015-04-16,31.564712524414062,75.32363891601562,55.716453552246094,112.73187255859375,29.086471557617188,127.23143768310547,49.7910041809082,187.9054718017578
2015-04-17,31.498598098754883,74.80982971191406,55.61280059814453,111.64070892333984,29.021665573120117,126.20890045166016,49.547420501708984,183.6894073486328
2015-04-20,31.623483657836914,74.6074447631836,55.995033264160156,111.84233093261719,28.92739486694336,127.21814727783203,49.54083251953125,186.59083557128906
2015-04-21,31.410446166992188,73.93798065185547,55.58039855957031,111.97872924804688,29.08056640625,127.25141143798828,49.527652740478516,189.6323699951172
2015-04-22,31.11662483215332,74.66971588134766,55.72941970825195,112.14479064941406,29.17483139038086,128.02818298339844,49.66592025756836,190.41030883789062
2015-04-23,31.263545989990234,74.76313018798828,56.1310920715332,112.11511993408203,29.098236083984375,128.18096923828125,49.91607666015625,192.08267211914062
2015-04-24,31.263545989990234,74.20263671875,55.70349884033203,111.90764617919922,29.086471557617188,128.55282592773438,49.94242858886719,191.41372680664062
2015-04-27,31.182743072509766,74.10145568847656,55.068580627441406,112.6014175415039,29.00398826599121,128.27392578125,49.850257873535156,190.4647216796875
2015-04-28,31.02113151550293,74.54518127441406,55.51559829711914,111.634765625,28.886157989501953,127.82902526855469,49.784423828125,191.65489196777344
2015-04-29,30.176376342773438,72.79364013671875,54.80297088623047,108.58077239990234,28.282894134521484,125.2128677368164,48.69156265258789,190.42587280273438
2015-04-30,29.52994155883789,73.5876693725586,54.11621856689453,107.62602233886719,27.78015899658203,124.77460479736328,47.41435241699219,199.08364868164062
2015-05-01,29.69155502319336,72.77029418945312,53.88298797607422,109.21530151367188,27.79790687561035,126.24871063232422,47.57236099243164,201.3783721923828
2015-05-04,29.654815673828125,73.6733169555664,53.8505973815918,108.74087524414062,27.898433685302734,126.92601013183594,47.486785888671875,201.57284545898438
2015-05-05,29.023082733154297,72.39661407470703,52.87879180908203,107.01521301269531,27.247852325439453,124.53555297851562,46.894256591796875,200.0560302734375
2015-05-06,29.096542358398438,72.28766632080078,53.16385269165039,107.69715881347656,27.159141540527344,124.40940856933594,46.604591369628906,200.91168212890625
2015-05-07,29.55199432373047,72.88704681396484,53.52018737792969,108.61042785644531,27.508081436157227,127.36426544189453,47.05227279663086,203.80540466308594
2015-05-08,29.9339542388916,73.91461181640625,54.206912994384766,111.27901458740234,28.00489616394043,130.49839782714844,48.06130599975586,208.4183349609375
2015-05-11,29.70624542236328,72.9026107788086,53.578487396240234,109.21530151367188,27.519920349121094,128.92469787597656,47.115543365478516,204.91004943847656
2015-05-12,29.640127182006836,72.86368560791016,53.7404670715332,109.36947631835938,27.726930618286133,130.27261352539062,47.242095947265625,201.7051239013672
2015-05-13,29.316911697387695,72.34994506835938,53.34526443481445,108.41883850097656,27.366146087646484,128.30712890625,46.682613372802734,202.000732421875
2015-05-14,29.58136749267578,73.80563354492188,53.63032150268555,110.46358489990234,27.981246948242188,131.0627899169922,47.38862228393555,203.346435546875
2015-05-15,29.919273376464844,74.3505630493164,54.2911491394043,110.97175598144531,28.33019256591797,132.84901428222656,48.22781753540039,202.560791015625
2015-05-18,29.809080123901367,74.1092300415039,54.15509796142578,110.47553253173828,28.087705612182617,132.45721435546875,47.84153366088867,204.03103637695312
2015-05-19,29.787046432495117,74.3038330078125,54.40776443481445,110.02714538574219,27.981246948242188,130.91006469726562,47.66835021972656,205.1122283935547
2015-05-20,29.9339542388916,73.4241714477539,53.70158767700195,109.76407623291016,28.00489616394043,130.24606323242188,47.66835021972656,209.95069885253906
2015-05-21,29.625436782836914,73.09722900390625,53.176815032958984,109.73417663574219,27.786052703857422,129.38279724121094,47.44856262207031,208.64390563964844
2015-05-22,29.588708877563477,73.44755554199219,53.16385269165039,109.78196716308594,27.774250030517578,129.542236328125,47.195472717285156,209.79461669921875
2015-05-25,,,,,,,,
2015-05-26,29.346302032470703,73.64994812011719,53.073150634765625,108.86126708984375,27.437124252319336,128.71221923828125,47.00897216796875,208.83168029785156
2015-05-27,29.654815673828125,74.0781021118164,53.09258270263672,110.0929183959961,27.466699600219727,130.2659912109375,47.3686408996582,211.3680419921875
2015-05-28,29.574024200439453,73.64214324951172,53.2999153137207,109.90159606933594,27.341976165771484,129.82769775390625,47.17549514770508,210.72616577148438
2015-05-29,29.08185386657715,72.23314666748047,52.833465576171875,108.45472717285156,27.062854766845703,128.5130157470703,46.795841217041016,209.8494110107422
2015-06-01,29.471179962158203,73.35414123535156,53.293426513671875,109.6445083618164,27.26476287841797,130.35894775390625,47.3819580078125,211.4776153564453
2015-06-02,29.507911682128906,73.29185485839844,53.35173034667969,108.9030990600586,27.199447631835938,129.5886688232422,46.97566604614258,210.5382537841797
2015-06-03,29.346302032470703,72.14750671386719,53.10556411743164,106.97798156738281,26.872812271118164,128.16769409179688,46.1497802734375,208.33853149414062
2015-06-04,29.427101135253906,73.69666290283203,54.206912994384766,107.03778839111328,27.080671310424805,127.28459930419922,46.36958694458008,205.92752075195312
2015-06-05,29.36832618713379,72.02295684814453,53.63032150268555,105.59088134765625,26.872812271118164,124.96717071533203,45.16404724121094,205.91961669921875
2015-06-08,29.23610496520996,72.26428985595703,53.50722122192383,104.99301147460938,27.092559814453125,124.13050842285156,45.54368591308594,204.6671600341797
2015-06-09,28.961833953857422,71.67263793945312,53.11202621459961,104.37723541259766,26.730304718017578,123.46652221679688,45.16404724121094,201.81771850585938
2015-06-10,29.199047088623047,72.16310119628906,53.293426513671875,105.43547058105469,26.819360733032227,124.32310485839844,45.497066497802734,203.82167053222656
2015-06-11,29.391782760620117,72.72357940673828,53.727500915527344,105.97356414794922,27.074737548828125,125.22100830078125,45.57698059082031,204.2600555419922
2015-06-12,29.12491798400879,72.55232238769531,53.578487396240234,105.746337890625,26.926254272460938,125.12049865722656,45.26395797729492,204.095703125
2015-06-15,28.93218994140625,72.1612548828125,53.53961181640625,105.10664367675781,26.76592445373535,124.3699951171875,44.97089385986328,200.2911834716797
2015-06-16,29.058208465576172,72.94339752197266,53.727500915527344,105.9795150756836,26.908449172973633,125.73699951171875,45.29058837890625,200.1659698486328
2015-06-17,29.20645523071289,73.61605072021484,54.048126220703125,107.36065673828125,27.270713806152344,126.56117248535156,45.443790435791016,201.2775421142578
2015-06-18,29.465904235839844,75.2272720336914,54.63705062866211,108.74768829345703,27.698307037353516,128.96685791015625,45.87672424316406,204.5888671875
2015-06-19,29.13233184814453,75.06301879882812,54.17243957519531,107.3067855834961,27.35979652404785,128.00192260742188,45.78346252441406,205.71615600585938
2015-06-22,29.07303237915039,74.9222183227539,54.087379455566406,105.54305267333984,27.015352249145508,126.2060317993164,44.990875244140625,203.5633544921875
2015-06-23,28.761686325073242,75.28203582763672,54.19209289550781,104.77178955078125,26.789657592773438,125.0936508178711,44.6445198059082,202.95281982421875
2015-06-24,28.62826156616211,74.36691284179688,53.792938232421875,103.97064971923828,26.593685150146484,123.94110870361328,44.30486297607422,200.4868927001953
2015-06-25,28.250219345092773,74.10099029541016,53.60317611694336,103.04989624023438,26.379898071289062,123.04315948486328,43.945194244384766,200.86268615722656
2015-06-26,28.346576690673828,73.70989990234375,53.35454559326172,103.97664642333984,26.68870735168457,124.26945495605469,44.211605072021484,202.64749145507812
2015-06-29,27.546001434326172,72.6930923461914,52.6478385925293,102.23683166503906,26.462081909179688,122.61431884765625,43.79867935180664,195.9622344970703
2015-06-30,27.501522064208984,72.96687316894531,52.54315185546875,103.44454193115234,26.474023818969727,123.54570770263672,43.712074279785156,198.8351593017578
2015-07-01,28.020416259765625,73.5300064086914,53.0469856262207,104.48483276367188,26.897451400756836,125.35498046875,44.19163513183594,200.1189727783203
2015-07-02,28.116775512695312,74.23394012451172,53.07317352294922,104.4609146118164,27.07040786743164,125.468994140625,44.11172103881836,199.88418579101562
2015-07-03,,,,,,,,
2015-07-06,28.087121963500977,74.28868103027344,52.84414291381836,105.0946273803711,27.392452239990234,126.23287200927734,44.35813903808594,200.0172119140625
2015-07-07,28.687562942504883,74.7970962524414,53.42652130126953,106.85244750976562,27.63102149963379,129.11422729492188,45.49040985107422,201.57508850097656
2015-07-08,28.3243408203125,73.89762115478516,52.68710708618164,106.62525177001953,27.59524154663086,129.5162811279297,45.75681686401367,200.6748046875
2015-07-09,28.353988647460938,73.82723999023438,52.63475799560547,106.49368286132812,27.404388427734375,129.81785583496094,45.517059326171875,200.93307495117188
2015-07-10,28.591203689575195,74.63282775878906,53.22365188598633,106.92414093017578,27.6489200592041,131.42608642578125,45.79014205932617,202.5770263671875
2015-07-13,28.798751831054688,74.85185241699219,52.92921829223633,107.20516204833984,27.529645919799805,131.80807495117188,45.596981048583984,203.48509216308594
2015-07-14,28.828405380249023,74.67974090576172,53.34798812866211,107.61172485351562,27.70258903503418,132.4647674560547,45.37717056274414,204.36964416503906
2015-07-15,28.909955978393555,75.0473403930664,53.15822219848633,108.46073150634766,27.85763931274414,133.1817626953125,44.97755813598633,203.37547302246094
2015-07-16,29.280588150024414,76.51000213623047,53.45267868041992,109.66839599609375,28.14989471435547,134.1466827392578,44.97755813598633,205.19168090820312
2015-07-17,29.280588150024414,75.82950592041016,53.06007385253906,109.44718170166016,28.02462387084961,132.9472198486328,44.824371337890625,206.27194213867188
2015-07-20,29.391782760620117,75.91555786132812,53.64899826049805,109.36944580078125,28.143917083740234,134.1132049560547,44.84434509277344,211.54808044433594
2015-07-21,29.88102912902832,75.82950592041016,52.86377716064453,108.66995239257812,28.030611038208008,134.57554626464844,44.691158294677734,210.45217895507812
2015-07-22,29.7550106048584,75.50885009765625,52.74598693847656,109.04063415527344,28.191638946533203,135.01783752441406,45.064144134521484,211.0079345703125
2015-07-23,29.5919246673584,76.65079498291016,54.480010986328125,108.44277954101562,27.899396896362305,134.75643920898438,44.6445198059082,210.88270568847656
2015-07-24,29.547447204589844,75.70438385009766,53.93688201904297,110.3978042602539,28.078317642211914,135.31260681152344,45.17071533203125,216.1040802001953
2015-07-27,29.614166259765625,75.46192169189453,54.02194595336914,111.06741333007812,28.161823272705078,135.97604370117188,45.750160217285156,216.55813598632812
2015-07-28,29.918094635009766,75.61835479736328,53.825660705566406,111.4201889038086,28.281112670898438,136.30438232421875,45.72352600097656,218.5621795654297
2015-07-29,30.125654220581055,75.3367691040039,53.734066009521484,111.4859619140625,28.525598526000977,135.9827423095703,46.16310501098633,218.57777404785156
2015-07-30,29.79947853088379,74.26521301269531,53.308738708496094,111.28865814208984,28.507646560668945,136.04306030273438,45.83009338378906,221.20806884765625
2015-07-31,30.103412628173828,74.39037322998047,53.59663772583008,111.9343490600586,28.914825439453125,137.49046325683594,46.20307922363281,218.3350830078125
2015-08-03,30.125654220581055,74.58592987060547,53.57701110839844,112.63384246826172,29.20823097229004,137.71827697753906,46.50943374633789,221.45069885253906
2015-08-04,29.984804153442383,75.18037414550781,53.65552520751953,112.72952270507812,28.82500648498535,137.6244659423828,46.09650802612305,219.2196807861328
2015-08-05,30.007043838500977,75.58706665039062,53.81911849975586,112.81920623779297,28.369945526123047,137.79202270507812,45.65690994262695,219.54071044921875
2015-08-06,30.1627140045166,76.93236541748047,53.68170166015625,113.53666687011719,28.45977783203125,139.0383758544922,45.61693572998047,219.18836975097656
2015-08-07,30.214597702026367,77.94134521484375,53.87800598144531,114.60684967041016,28.417835235595703,139.92291259765625,45.84279251098633,219.49375915527344
2015-08-10,30.192365646362305,78.5983657836914,54.669742584228516,113.09426879882812,28.357952117919922,139.01162719726562,45.41807556152344,219.25885009765625
2015-08-11,30.496294021606445,78.99726104736328,55.081974029541016,114.52314758300781,28.411855697631836,140.1172332763672,45.71470642089844,218.7422332763672
2015-08-12,30.525941848754883,78.19161987304688,55.58579635620117,114.80419158935547,28.513629913330078,141.07553100585938,45.977630615234375,219.4623565673828
2015-08-13,30.577821731567383,78.4106216430664,55.5203857421875,114.9729232788086,28.465723037719727,142.42904663085938,45.74168014526367,220.93414306640625
2015-08-14,30.651958465576172,79.05980682373047,56.318668365478516,115.53350067138672,28.6453857421875,143.21978759765625,45.79560852050781,222.63284301757812
2015-08-17,31.089317321777344,79.34921264648438,56.495330810546875,116.65460205078125,28.75316047668457,144.30532836914062,46.75291061401367,222.71881103515625
2015-08-18,31.319120407104492,78.5983657836914,55.83446502685547,117.40200805664062,29.016611099243164,145.3104705810547,46.73942947387695,224.99691772460938
2015-08-19,31.215320587158203,78.52793884277344,55.89988708496094,116.44357299804688,28.771116256713867,145.31716918945312,46.557411193847656,223.5643310546875
2015-08-20,30.844688415527344,77.31562042236328,55.219390869140625,115.85296630859375,28.80106544494629,144.27853393554688,46.76640701293945,219.15701293945312
2015-08-21,30.140470504760742,75.63399505615234,54.09394454956055,114.5028305053711,28.513629913330078,142.40223693847656,46.125953674316406,212.38571166992188
2015-08-24,28.22797203063965,71.91094207763672,52.30105972290039,109.74115753173828,27.435842514038086,135.50030517578125,44.33269119262695,201.28672790527344
2015-08-25,27.019683837890625,70.01031494140625,52.039302825927734,106.73948669433594,26.62749671936035,131.98226928710938,42.66750717163086,197.80496215820312
2015-08-26,27.82026481628418,71.59027862548828,53.41997146606445,109.68084716796875,27.226282119750977,136.16368103027344,43.42930221557617,205.43801879882812
2015-08-27,28.702396392822266,73.42052459716797,54.977291107177734,111.94717407226562,27.759187698364258,139.3868408203125,44.03606414794922,209.64442443847656
2015-08-28,28.828405380249023,73.09199523925781,54.800628662109375,111.09735107421875,27.620893478393555,138.1471710205078,43.87425231933594,211.72398376464844
2015-08-31,28.168668746948242,72.10649108886719,54.565040588378906,108.08356475830078,26.869352340698242,134.87039184570312,42.70795822143555,212.50389099121094
2015-09-01,27.382915496826172,70.41703033447266,53.30219268798828,105.48579406738281,26.418413162231445,133.34925842285156,42.06077194213867,207.068603515625
2015-09-02,27.7535457611084,71.30867767333984,53.83219909667969,106.76360321044922,26.592775344848633,135.59410095214844,42.620323181152344,212.64569091796875
2015-09-03,28.027828216552734,71.19137573242188,53.86491775512695,107.23976135253906,26.556711196899414,136.1971893310547,42.37763977050781,216.1825408935547
2015-09-04,27.190170288085938,69.62705993652344,53.027374267578125,105.43152618408203,26.081724166870117,133.71780395507812,41.40684509277344,212.59056091308594
2015-09-07,,,,,,,,
2015-09-08,27.62754249572754,70.43270874023438,53.89765167236328,107.01071166992188,26.640880584716797,136.619384765625,42.18886184692383,219.99510192871094
2015-09-09,27.05674934387207,69.37676239013672,52.870338439941406,105.23865509033203,26.436458587646484,134.18019104003906,41.737178802490234,221.34999084472656
2015-09-10,27.242069244384766,69.07954406738281,51.88227081298828,105.51590728759766,26.57473373413086,134.16009521484375,41.69672393798828,224.61117553710938
2015-09-11,27.59787940979004,69.8147964477539,51.45042037963867,107.97510528564453,27.103837966918945,136.64715576171875,42.34392166137695,228.14013671875
2015-09-14,27.575653076171875,69.47844696044922,51.50275802612305,107.85457611083984,27.26616859436035,136.30250549316406,42.70795822143555,228.2032012939453
2015-09-15,27.975933074951172,70.0416259765625,51.28029251098633,109.14441680908203,27.53672981262207,137.81639099121094,43.01133346557617,228.4788818359375
2015-09-16,28.253149032592773,70.86285400390625,51.80928421020508,110.55482482910156,27.82533073425293,138.8638916015625,43.469764709472656,228.8885040283203
2015-09-17,28.612770080566406,71.58245086669922,51.57125473022461,111.4348373413086,28.19207000732422,140.1750030517578,44.615840911865234,228.49468994140625
2015-09-18,28.582807540893555,70.7768325805664,51.187705993652344,110.90442657470703,28.552818298339844,139.87771606445312,45.411338806152344,224.9026336669922
2015-09-21,28.964906692504883,71.05985260009766,51.34640884399414,111.98332977294922,28.661046981811523,141.60104370117188,45.66078186035156,230.03067016601562
2015-09-22,28.575321197509766,70.00642395019531,50.63887023925781,110.44633483886719,28.342391967773438,140.06015014648438,45.53266906738281,227.21853637695312
2015-09-23,28.800077438354492,69.73912048339844,50.804195404052734,110.60305786132812,28.45662498474121,140.8440399169922,45.950679779052734,227.56517028808594
2015-09-24,28.477909088134766,69.20452880859375,50.771114349365234,109.2348403930664,28.240169525146484,138.99227905273438,45.78213119506836,220.30230712890625
2015-09-25,28.964906692504883,69.8413314819336,52.07378387451172,110.17510223388672,28.29428482055664,141.42530822753906,45.60684585571289,220.01083374023438
2015-09-28,28.48540687561035,68.55990600585938,51.29351043701172,108.58992767333984,28.041770935058594,140.01278686523438,44.568641662597656,213.071044921875
2015-09-29,29.02484130859375,68.40269470214844,51.26705551147461,109.95814514160156,28.440811157226562,141.42530822753906,45.39110565185547,211.88157653808594
2015-09-30,29.144718170166016,69.16522979736328,52.153133392333984,110.73563385009766,28.609865188598633,143.02708435058594,45.65403747558594,215.36334228515625
2015-10-01,29.429424285888672,69.47969055175781,52.62925720214844,112.04964447021484,28.58572006225586,144.59498596191406,45.64055633544922,217.7737579345703
2015-10-02,29.871463775634766,70.54883575439453,52.86068344116211,113.00199127197266,27.770694732666016,146.1223602294922,45.997859954833984,220.23135375976562
2015-10-05,30.373449325561523,73.47332763671875,53.8393440246582,115.61186981201172,28.440811157226562,148.75807189941406,46.65853500366211,223.27203369140625
2015-10-06,30.373449325561523,73.40255737304688,53.39630126953125,115.56359100341797,28.368370056152344,146.7576446533203,46.58436965942383,222.50180053710938
2015-10-07,30.530778884887695,74.08650970458984,53.726932525634766,117.06446075439453,28.634004592895508,146.7170867919922,46.93494415283203,217.4708251953125
2015-10-08,30.890411376953125,75.1321029663086,53.984825134277344,117.50447845458984,28.7668399810791,147.84573364257812,46.961910247802734,219.05221557617188
2015-10-09,31.025266647338867,74.63681030273438,53.687255859375,117.582763671875,28.839275360107422,146.7779083251953,46.69224166870117,221.1334686279297
