Date,AMZN,TSLA,HD,LOW,MCD,SBUX,NKE,TGT,BKNG,MAR,HLT,MGM,ROST,TJX,GM,F,ULTA,ORLY,AZO,PVH,TPR,CCL,RCL,EBAY,LULU
2015-01-21,14.862500190734863,13.104666709899902,79.97914123535156,55.37358093261719,68.45774841308594,32.59919357299805,40.719608306884766,53.42262268066406,1030.6658935546875,68.46224975585938,50.22052764892578,18.172382354736328,41.47616958618164,28.354259490966797,26.21780014038086,8.311771392822266,128.35000610351562,12.33133316040039,586.0599975585938,109.90419006347656,27.246456146240234,38.9329719543457,73.15739440917969,19.99420166015625,62.86000061035156
2015-01-22,15.515999794006348,13.441332817077637,81.94137573242188,57.20785140991211,68.8745346069336,33.1806755065918,41.73857498168945,54.737422943115234,1034.7569580078125,70.45524597167969,51.88936996459961,18.786317825317383,42.416664123535156,28.994279861450195,26.16364860534668,8.345086097717285,132.55999755859375,12.621333122253418,600.0999755859375,111.85256958007812,27.724855422973633,39.46198654174805,74.84546661376953,21.406301498413086,63.7599983215332
2015-01-23,15.619500160217285,13.419333457946777,81.40059661865234,57.33945846557617,67.8666763305664,35.3782844543457,41.87356185913086,54.390647888183594,1023.2330322265625,70.48218536376953,51.54007339477539,18.890207290649414,42.601173400878906,29.050113677978516,26.109495162963867,8.278457641601562,135.33999633789062,12.67199993133545,604.0,110.2191162109375,27.26820182800293,39.57289505004883,74.3003921508789,21.260225296020508,66.19999694824219
2015-01-26,15.482999801635742,13.770000457763672,82.16537475585938,57.939910888671875,68.70781707763672,35.33818817138672,41.9563102722168,54.361759185791016,1027.048095703125,71.29912567138672,52.219242095947266,19.730819702148438,42.85317611694336,29.26917839050293,26.070810317993164,8.372848510742188,136.0800018310547,12.751999855041504,612.1400146484375,109.15635681152344,26.884044647216797,39.89712905883789,74.5113754272461,20.998027801513672,66.76000213623047
2015-01-27,15.337499618530273,13.732000350952148,81.23834991455078,57.45460891723633,67.87425994873047,35.426414489746094,41.15070343017578,54.007781982421875,999.4461669921875,70.57196807861328,51.36542510986328,19.702489852905273,42.44816207885742,29.31643295288086,25.85420036315918,8.245144844055176,135.83999633789062,12.731332778930664,608.5900268554688,110.87838745117188,26.652095794677734,39.35105514526367,74.47621154785156,20.484880447387695,67.4800033569336
2015-01-28,15.195500373840332,13.291333198547363,80.91390991210938,56.93642807006836,67.27564239501953,35.11762237548828,40.63251495361328,53.646575927734375,988.987060546875,69.03681182861328,51.32661819458008,19.19244956970215,42.14666748046875,28.895484924316406,25.40550422668457,8.1105318069458,133.86000061035156,12.751333236694336,610.5700073242188,109.83535766601562,26.427400588989258,38.531959533691406,71.91775512695312,20.166500091552734,66.16000366210938
2015-01-29,15.58899974822998,13.680000305175781,83.13880157470703,57.52041244506836,70.67805480957031,35.71112060546875,41.31182861328125,54.53513717651367,1000.3136596679688,69.225341796875,51.19078063964844,19.06022071838379,42.13315200805664,29.041522979736328,25.653060913085938,8.329283714294434,134.39999389648438,12.84333324432373,611.1300048828125,111.13421630859375,28.22498321533203,38.293052673339844,67.95260620117188,20.21144676208496,67.19000244140625
2015-01-30,17.726499557495117,13.573332786560059,80.66670227050781,55.735496520996094,70.04910278320312,35.101585388183594,40.17094421386719,53.17702102661133,995.1284790039062,66.88220977783203,50.395172119140625,18.399065017700195,41.26918029785156,28.32419204711914,25.235307693481445,8.250752449035645,131.94000244140625,12.490667343139648,596.9600219726562,108.4970932006836,26.956527709960938,37.50807571411133,66.42279815673828,19.851865768432617,66.23999786376953
2015-02-02,18.223499298095703,14.062666893005371,80.67442321777344,56.2701416015625,70.1021499633789,35.28606414794922,40.02724075317383,53.63934326171875,998.6280517578125,67.15153503417969,50.68624496459961,18.644638061523438,41.33216857910156,28.294118881225586,25.6143798828125,8.56485652923584,130.9600067138672,12.685333251953125,593.75,109.60900115966797,27.210214614868164,37.124122619628906,65.71067810058594,20.117807388305664,65.5199966430664
2015-02-03,18.177499771118164,14.557332992553711,82.84519958496094,57.273658752441406,71.17060852050781,35.61609649658203,40.649932861328125,54.809661865234375,1022.79931640625,68.79440307617188,51.559486389160156,19.324682235717773,42.56515884399414,28.90837287902832,26.28742790222168,8.777996063232422,133.85000610351562,12.885333061218262,607.8400268554688,111.92144775390625,28.043773651123047,37.27769470214844,65.93925476074219,20.320068359375,66.48999786376953
2015-02-04,18.237499237060547,14.569999694824219,83.74909210205078,58.12910079956055,71.26912689208984,35.70060348510742,40.29722595214844,54.62184524536133,1013.6612548828125,68.17498779296875,51.09376907348633,18.767419815063477,42.63267135620117,29.153221130371094,27.718618392944336,8.901390075683594,132.0,12.847332954406738,601.6300048828125,105.24982452392578,28.348207473754883,37.08146667480469,65.35900115966797,20.117807388305664,65.66000366210938
2015-02-05,18.694499969482422,14.732666969299316,84.19711303710938,58.78712844848633,71.48888397216797,36.07895278930664,40.64558792114258,54.867462158203125,1029.7491455078125,67.95950317382812,52.14163589477539,19.201902389526367,42.71815872192383,29.398048400878906,28.04352569580078,8.890174865722656,133.02999877929688,13.88266658782959,614.8800048828125,106.853759765625,28.239477157592773,37.28623580932617,66.8272476196289,20.335050582885742,65.29000091552734
2015-02-06,18.714000701904297,14.490667343139648,84.23573303222656,59.14081573486328,71.22364044189453,35.82136154174805,39.97062683105469,55.16361999511719,1007.884521484375,66.63085174560547,51.15196228027344,18.852428436279297,42.74067687988281,29.31643295288086,27.850126266479492,8.895782470703125,133.25999450683594,13.785332679748535,611.3400268554688,106.853759765625,28.42793846130371,36.970542907714844,66.50193786621094,20.41370964050293,64.44000244140625
2015-02-09,18.527999877929688,14.498666763305664,83.69497680664062,58.35940170288086,70.26127624511719,35.74890899658203,39.70063781738281,54.46292495727539,1018.4619750976562,65.88571166992188,51.40423583984375,18.50296401977539,42.578678131103516,28.994279861450195,27.850126266479492,8.929434776306152,134.97000122070312,13.671333312988281,613.0499877929688,101.54010009765625,28.442440032958984,36.39034652709961,64.84026336669922,20.35003089904785,65.43000030517578
2015-02-10,18.649999618530273,14.419333457946777,85.49494934082031,59.02565383911133,71.24636840820312,36.69879150390625,40.38865661621094,55.373138427734375,1042.5841064453125,69.33306121826172,53.28653335571289,19.589149475097656,42.90266418457031,29.40985870361328,29.026023864746094,9.024787902832031,137.0,13.735333442687988,616.6599731445312,100.87098693847656,28.710620880126953,37.15824508666992,66.66018676757812,20.70212173461914,65.76000213623047
2015-02-11,18.756999969482422,14.186667442321777,85.21682739257812,58.754234313964844,71.39035034179688,36.54180145263672,39.761600494384766,55.207000732421875,1044.9893798828125,69.14453125,54.644901275634766,19.59859275817871,42.668663024902344,29.44000816345215,29.14206886291504,9.114532470703125,135.89999389648438,13.829999923706055,620.510009765625,102.69141387939453,28.67437171936035,37.60193634033203,67.13494110107422,20.65343475341797,65.58999633789062
2015-02-12,18.85849952697754,13.525333404541016,86.6460189819336,59.37936782836914,72.05720520019531,36.96039962768555,40.06207275390625,55.53207778930664,1076.426025390625,70.94003295898438,55.1882438659668,20.061403274536133,43.05116271972656,29.663959503173828,29.412832260131836,9.176229476928711,136.07000732421875,13.771332740783691,617.510009765625,103.72461700439453,28.420690536499023,37.85790252685547,67.47783660888672,20.50360679626465,66.04000091552734
2015-02-13,19.09149932861328,13.584667205810547,86.43743133544922,59.26420974731445,72.4815444946289,36.859779357910156,40.07949447631836,55.364784240722656,1087.6837158203125,71.28118896484375,55.44050598144531,20.269195556640625,43.28065490722656,29.818992614746094,29.103378295898438,9.142573356628418,136.66000366210938,13.703332901000977,618.5,104.83655548095703,28.884580612182617,37.0985221862793,66.69230651855469,21.15160369873047,65.9800033569336
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,18.771499633789062,13.623332977294922,86.52241516113281,59.609683990478516,71.4964599609375,37.040889739990234,40.001102447509766,55.74301528930664,1105.0531005859375,72.9779281616211,55.59573745727539,20.656442642211914,43.58216857910156,29.539066314697266,28.809419631958008,9.036008834838867,135.91000366210938,13.713333129882812,615.1500244140625,105.04322052001953,28.60190200805664,36.9364128112793,65.54486846923828,21.132871627807617,66.0
2015-02-18,18.668500900268555,13.630666732788086,86.51470184326172,59.650814056396484,71.67074584960938,37.431297302246094,40.76751708984375,56.25940704345703,1107.0247802734375,73.1215591430664,55.382293701171875,21.062580108642578,43.51465606689453,29.14285659790039,28.770721435546875,9.092093467712402,136.6199951171875,13.718667030334473,617.9199829101562,105.55490112304688,28.775856018066406,37.64870834350586,66.70994567871094,21.312664031982422,66.41999816894531
2015-02-19,18.950000762939453,14.11400032043457,85.70354461669922,59.461612701416016,71.37521362304688,37.499725341796875,40.80234909057617,55.77207565307617,1200.7333984375,74.60282897949219,55.01359176635742,21.194822311401367,43.61366271972656,29.207454681396484,29.01828384399414,9.215492248535156,136.9199981689453,13.660667419433594,618.3400268554688,106.7848892211914,29.493440628051758,37.502811431884766,67.93681335449219,21.59358024597168,66.88999938964844
2015-02-20,19.183000564575195,14.473999977111816,86.70782470703125,60.50625228881836,71.37521362304688,37.63657760620117,41.33796310424805,55.91029357910156,1198.939208984375,74.5130615234375,55.01359176635742,21.3742733001709,44.06364440917969,29.59935760498047,29.126596450805664,9.198662757873535,138.0,13.72266674041748,623.3099975585938,108.24125671386719,30.10955047607422,37.133792877197266,67.23069763183594,21.732179641723633,67.37000274658203
2015-02-23,19.006999969482422,13.822667121887207,86.73873901367188,60.64606857299805,71.46613311767578,37.664737701416016,41.3727912902832,55.779354095458984,1190.412109375,74.46817016601562,54.17917251586914,21.298707962036133,44.4776496887207,29.457239151000977,29.15753746032715,9.187446594238281,137.25,13.90133285522461,636.77001953125,109.07765197753906,30.232770919799805,37.34834671020508,67.79559326171875,21.750905990600586,66.08000183105469
2015-02-24,18.929500579833984,13.607333183288574,90.19190979003906,61.402828216552734,71.97386169433594,37.61243438720703,41.551326751708984,55.96846008300781,1202.44873046875,73.8397445678711,53.92690658569336,20.66588592529297,44.131160736083984,28.923221588134766,29.20395851135254,9.176229476928711,138.38999938964844,13.836000442504883,637.7899780273438,109.93207550048828,31.131555557250977,37.40841293334961,67.87504577636719,21.874509811401367,66.0999984741211
2015-02-25,19.26849937438965,13.583999633789062,89.85198211669922,61.22187805175781,74.76244354248047,37.93844223022461,42.16096878051758,56.11396026611328,1233.0770263671875,74.11873626708984,54.17917251586914,20.750892639160156,44.30666732788086,29.879289627075195,29.289051055908203,9.260363578796387,138.75999450683594,13.912667274475098,637.1199951171875,109.2430191040039,31.377994537353516,37.665870666503906,68.48404693603516,21.85577964782715,67.08999633789062
2015-02-26,19.239999771118164,13.812666893005371,89.1335220336914,60.950416564941406,76.06192016601562,38.055171966552734,42.35749816894531,55.932125091552734,1223.603515625,74.8927001953125,54.35382843017578,20.73200798034668,44.57215118408203,29.315120697021484,29.056957244873047,9.187446594238281,140.58999633789062,13.956000328063965,644.969970703125,106.28997802734375,31.46498680114746,37.562889099121094,67.78675842285156,21.92694854736328,66.4800033569336
2015-02-27,19.007999420166016,13.555999755859375,88.64684295654297,60.94219970703125,75.59564208984375,37.62853240966797,42.41427993774414,55.88121032714844,1219.88720703125,74.78468322753906,54.85834884643555,20.524215698242188,47.614131927490234,29.560596466064453,28.863563537597656,9.165011405944824,140.75999450683594,13.875332832336426,642.6799926757812,104.86266326904297,31.566457748413086,37.75168991088867,67.45136260986328,21.690967559814453,68.44000244140625
2015-03-02,19.283000946044922,13.155332565307617,89.7052230834961,61.764739990234375,76.43644714355469,37.92637252807617,43.126121520996094,56.49943542480469,1231.6375732421875,76.34159088134766,56.022666931152344,20.656442642211914,47.69512176513672,29.91804313659668,29.09564781188965,9.294014930725098,143.6199951171875,14.133333206176758,649.530029296875,105.06938171386719,31.57370376586914,38.78150939941406,69.73741149902344,21.86701774597168,67.48999786376953
2015-03-03,19.230499267578125,13.303999900817871,89.66658020019531,61.69893264770508,76.2376708984375,37.83380889892578,42.78548049926758,56.732177734375,1224.372314453125,75.51361846923828,56.798866271972656,20.798126220703125,47.49263381958008,29.54767608642578,29.24262809753418,9.069659233093262,142.02999877929688,14.11066722869873,651.9000244140625,104.17361450195312,30.914119720458984,38.35242462158203,70.31111145019531,21.822071075439453,65.87000274658203
2015-03-04,19.13599967956543,13.496000289916992,88.65457153320312,60.88459777832031,76.62751007080078,37.4554443359375,42.588951110839844,56.52851486206055,1208.2449951171875,74.82968139648438,56.19730758666992,20.85478973388672,47.30363082885742,29.40985870361328,29.06470489501953,8.991134643554688,139.91000366210938,13.85533332824707,652.47998046875,104.10472106933594,30.649633407592773,38.266605377197266,70.95545959472656,21.84079360961914,65.5199966430664
2015-03-05,19.39150047302246,13.375332832336426,89.54298400878906,61.328792572021484,75.75614166259766,37.68486785888672,42.999488830566406,56.877655029296875,1214.3863525390625,74.6047134399414,56.33314895629883,20.71311378479004,47.332942962646484,29.595050811767578,29.09564781188965,9.036008834838867,140.86000061035156,13.868000030517578,650.969970703125,103.81924438476562,30.76653289794922,39.021812438964844,71.95282745361328,22.12921714782715,64.8499984741211
2015-03-06,19.004499435424805,12.925333023071289,88.41510009765625,60.46513366699219,74.24272155761719,37.11737060546875,42.322574615478516,56.157588958740234,1198.70263671875,73.3628158569336,54.800140380859375,20.420320510864258,47.084896087646484,29.297887802124023,28.499956130981445,8.935044288635254,138.58999633789062,13.612667083740234,645.2000122070312,101.12214660644531,30.26970672607422,38.103546142578125,70.24050903320312,22.42511558532715,62.29999923706055
2015-03-09,18.92799949645996,12.725333213806152,89.03311157226562,61.08204650878906,74.68603515625,37.44742202758789,42.54965591430664,57.146766662597656,1199.6982421875,74.22671508789062,54.87776565551758,19.74971580505371,47.55845260620117,29.384033203125,29.37352752685547,8.991134643554688,140.9600067138672,13.772000312805176,650.8900146484375,101.1024398803711,30.15279769897461,38.609886169433594,69.8344955444336,22.777204513549805,62.2400016784668
2015-03-10,18.475500106811523,12.687999725341797,87.40245056152344,60.09495544433594,73.60063171386719,37.10126495361328,42.14788055419922,56.4921760559082,1174.1566162109375,73.12881469726562,54.15977478027344,18.918540954589844,47.31941223144531,29.11701011657715,29.287729263305664,8.817256927490234,140.47000122070312,13.537332534790039,643.0499877929688,98.36598205566406,29.772876739501953,37.82034683227539,68.51937103271484,22.177906036376953,62.08000183105469
2015-03-11,18.318500518798828,12.916000366210938,87.79847717285156,60.10321044921875,72.58404541015625,36.79536819458008,41.63690948486328,56.57216262817383,1160.8092041015625,72.95783996582031,54.41203308105469,18.50296401977539,47.37804412841797,28.91891860961914,29.467121124267578,8.83408260345459,141.9600067138672,13.618666648864746,643.8099975585938,95.4621353149414,29.473325729370117,37.622962951660156,67.23954010009766,22.35395050048828,62.27000045776367
2015-03-12,18.711999893188477,12.73799991607666,90.15126037597656,61.64137649536133,73.57006072998047,37.584259033203125,42.379337310791016,57.6777229309082,1169.73046875,74.51475524902344,54.935977935791016,18.625747680664062,47.932777404785156,29.58212661743164,29.974092483520508,9.069659233093262,144.82000732421875,13.970000267028809,652.760009765625,96.328369140625,29.634069442749023,38.86733627319336,69.16368865966797,22.252817153930664,62.81999969482422
2015-03-13,18.52899932861328,12.578666687011719,89.15733337402344,60.99977493286133,73.64653015136719,37.548030853271484,41.842159271240234,57.590431213378906,1141.3104248046875,73.86676025390625,54.62549591064453,18.33295249938965,47.82454299926758,29.280672073364258,29.677719116210938,9.086488723754883,150.10000610351562,14.01533317565918,654.6599731445312,95.77711486816406,30.13088607788086,38.90166091918945,68.44874572753906,22.125463485717773,63.119998931884766
2015-03-16,18.667499542236328,13.046667098999023,90.46186065673828,62.05262756347656,74.25801086425781,37.853919982910156,42.117305755615234,58.54324722290039,1141.9705810546875,75.13567352294922,56.23612976074219,18.569074630737305,48.18986511230469,29.569211959838867,30.091094970703125,9.24914836883545,150.17999267578125,14.337332725524902,665.4099731445312,92.87330627441406,30.26239776611328,39.73410415649414,69.772705078125,22.31275177001953,63.61000061035156
2015-03-17,18.59600067138672,12.982000350952148,89.74749755859375,61.33700942993164,73.50891876220703,37.99076843261719,42.16096878051758,58.936031341552734,1137.1700439453125,74.19071960449219,56.06148147583008,20.533658981323242,47.977874755859375,29.418476104736328,29.864912033081055,9.193058013916016,150.4600067138672,14.269332885742188,662.1799926757812,96.75162506103516,29.94822883605957,39.19344711303711,68.11331939697266,22.282785415649414,64.41999816894531
2015-03-18,18.756999969482422,13.380666732788086,90.13575744628906,61.295867919921875,74.14334869384766,38.574371337890625,42.5845832824707,58.95781707763672,1164.8902587890625,74.90167999267578,56.85708236694336,21.2703800201416,47.70728302001953,29.263437271118164,30.028703689575195,9.232321739196777,150.99000549316406,14.288000106811523,667.4199829101562,99.57673645019531,30.32085609436035,40.094539642333984,69.55203247070312,21.8857479095459,64.4000015258789
2015-03-19,18.66200065612793,13.043333053588867,89.42135620117188,61.328792572021484,73.36369323730469,39.3471565246582,42.938350677490234,58.623252868652344,1159.5965576171875,75.87359619140625,57.167572021484375,21.58206558227539,48.140254974365234,29.353885650634766,30.14569091796875,9.165011405944824,152.2899932861328,14.33133316040039,667.3900146484375,100.03933715820312,30.14549446105957,40.06021499633789,70.59357452392578,21.67973518371582,64.4000015258789
2015-03-20,18.92449951171875,13.20533275604248,91.23060607910156,61.879905700683594,74.18155670166016,39.22640609741211,44.536739349365234,59.139671325683594,1162.4061279296875,75.63066864013672,56.876495361328125,21.364830017089844,48.464969635009766,29.91804313659668,30.317279815673828,9.243535041809082,152.02000427246094,14.31933307647705,662.4299926757812,100.836669921875,30.37929344177246,40.23186111450195,70.59357452392578,21.69846534729004,65.73999786376953
2015-03-23,18.75550079345703,13.308667182922363,90.12796783447266,61.99503707885742,75.38159942626953,39.190181732177734,44.30963134765625,59.08147048950195,1164.387451171875,75.83761596679688,57.186973571777344,21.166481018066406,47.977874755859375,29.922351837158203,30.098886489868164,9.294014930725098,153.17999267578125,14.352666854858398,671.27001953125,102.14585876464844,30.693462371826172,39.528141021728516,69.16368865966797,21.9569091796875,63.709999084472656
2015-03-24,18.704500198364258,13.447999954223633,90.1900863647461,62.192466735839844,75.94725036621094,39.41155242919922,43.95589828491211,59.641517639160156,1153.090576171875,74.01973724365234,57.20637893676758,20.85478973388672,48.095149993896484,30.180755615234375,29.52171516418457,9.288407325744629,153.77000427246094,14.3013334274292,667.4500122070312,101.95884704589844,30.744609832763672,38.953155517578125,69.15487670898438,22.290271759033203,63.29999923706055
2015-03-25,18.54800033569336,12.953332901000977,88.27214050292969,61.08204650878906,75.01468658447266,38.54619598388672,43.23093795776367,59.3651237487793,1136.312255859375,71.805908203125,55.789798736572266,20.48643684387207,47.28333282470703,29.94818878173828,29.155132293701172,9.075267791748047,151.5800018310547,13.932000160217285,660.719970703125,102.40180206298828,30.832286834716797,38.103546142578125,66.46281433105469,21.747154235839844,60.959999084472656
2015-03-26,18.36750030517578,12.694000244140625,87.25495910644531,59.93046188354492,74.63253021240234,38.26848602294922,43.379417419433594,58.50688552856445,1124.1478271484375,72.51687622070312,56.62422180175781,20.20307731628418,46.80075454711914,29.724245071411133,29.131742477416992,8.9799165725708,150.00999450683594,14.079333305358887,662.0399780273438,102.92350006103516,29.729042053222656,38.1207160949707,66.19801330566406,21.54488754272461,63.970001220703125
2015-03-27,18.527999877929688,12.333333015441895,88.41190338134766,60.59673309326172,74.1127700805664,38.264461517333984,43.6196174621582,59.32150650024414,1119.0511474609375,72.73283386230469,57.730323791503906,20.118074417114258,46.9631233215332,29.969722747802734,29.10053825378418,8.963090896606445,151.1999969482422,14.361332893371582,681.3400268554688,102.28367614746094,30.182024002075195,40.43781661987305,70.47882080078125,21.586091995239258,64.31999969482422
2015-03-30,18.72949981689453,12.704667091369629,89.00981140136719,61.52619934082031,74.81600189208984,38.63071823120117,44.060707092285156,59.74332809448242,1133.483154296875,73.34480285644531,57.49745559692383,20.089736938476562,47.68923568725586,30.348712921142578,29.38912582397461,9.064050674438477,151.5800018310547,14.625332832336426,689.3800048828125,103.71097564697266,30.386598587036133,40.95273971557617,71.27318572998047,21.69846534729004,64.83000183105469
2015-03-31,18.604999542236328,12.584667205810547,88.2177963256836,61.18895721435547,74.47966003417969,38.115543365478516,43.81614303588867,59.69243240356445,1147.599609375,72.28287506103516,57.47806167602539,19.86305809020996,47.51786804199219,30.167831420898438,29.248737335205078,9.052831649780273,150.85000610351562,14.416000366210938,682.1599731445312,104.8921890258789,30.26970672607422,41.05571365356445,72.24409484863281,21.604822158813477,64.0199966430664
2015-04-01,18.51300048828125,12.505999565124512,87.8450698852539,61.18895721435547,73.60063171386719,37.439361572265625,43.47550582885742,59.70698165893555,1133.2564697265625,72.29187774658203,56.81827926635742,19.72138214111328,46.91352081298828,29.69410514831543,28.655960083007812,8.923828125,150.97999572753906,14.353333473205566,692.9299926757812,105.71903991699219,30.408519744873047,40.74677276611328,72.56184387207031,21.39881134033203,63.099998474121094
2015-04-02,18.612499237060547,12.733332633972168,88.93991088867188,61.55910110473633,73.24903106689453,37.99076843261719,43.52354431152344,60.12881851196289,1143.942138671875,72.12989044189453,56.97352600097656,20.155853271484375,46.86840057373047,29.853437423706055,28.468761444091797,8.991134643554688,151.3300018310547,14.371999740600586,689.1099853515625,105.7879638671875,30.583873748779297,41.16728210449219,72.77368927001953,21.31640625,63.349998474121094
2015-04-03,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,18.851999282836914,13.539999961853027,89.25830078125,61.740089416503906,73.59302520751953,38.043094635009766,43.554107666015625,60.61613845825195,1168.1630859375,72.24684143066406,57.47806167602539,20.155853271484375,46.881935119628906,29.844831466674805,28.59355926513672,8.974308013916016,153.27000427246094,14.41333293914795,695.4500122070312,107.63853454589844,31.03685760498047,40.987060546875,72.64127349853516,21.282697677612305,64.41000366210938
2015-04-07,18.720500946044922,13.550000190734863,88.75357818603516,60.95862579345703,73.64653015136719,37.861968994140625,43.5016975402832,60.085208892822266,1168.13330078125,71.22994232177734,56.64362716674805,19.93861961364746,46.372310638427734,29.564899444580078,27.86819076538086,8.918218612670898,151.4499969482422,14.408666610717773,693.1099853515625,109.31195068359375,30.949176788330078,41.802337646484375,71.2467269897461,21.38008689880371,66.41000366210938
2015-04-08,19.059999465942383,13.844667434692383,89.75523376464844,61.53440475463867,74.0286865234375,38.328861236572266,44.03886413574219,60.47068786621094,1175.300048828125,72.16587829589844,59.205108642578125,20.391984939575195,46.90449523925781,29.857757568359375,28.164583206176758,8.963090896606445,152.1699981689453,14.539999961853027,698.239990234375,109.01660919189453,31.256038665771484,41.71651840209961,71.90869140625,21.39132308959961,68.70999908447266
