Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2015-03-09,53.531494140625,65.46444702148438,43.892513275146484,64.2900161743164,60.825992584228516,34.18828582763672,39.77488708496094,54.52973937988281,35.79838562011719,38.493919372558594,51.34160232543945,23.187522888183594,26.13818359375,38.50983428955078
2015-03-10,52.96575164794922,64.80946350097656,43.1134147644043,63.168670654296875,60.05055618286133,33.59462356567383,39.05532455444336,53.81533432006836,34.48872756958008,37.94871139526367,49.82065200805664,23.187522888183594,25.8027286529541,38.09482955932617
2015-03-11,52.81488800048828,65.20624542236328,43.417972564697266,63.432533264160156,60.02101135253906,33.59462356567383,39.80546188354492,54.13609313964844,34.75783157348633,37.92900085449219,50.17060852050781,23.025577545166016,25.326223373413086,38.76983642578125
2015-03-12,52.940608978271484,64.50090789794922,43.4604606628418,62.81687927246094,59.77729034423828,33.33440017700195,39.3443717956543,54.369354248046875,34.32726287841797,37.95526885986328,49.90816116333008,23.002445220947266,25.39742088317871,38.12981414794922
2015-03-13,52.720611572265625,63.997093200683594,43.65879821777344,62.58235549926758,59.39324951171875,32.67567443847656,39.709110260009766,53.100914001464844,34.517433166503906,38.44794845581055,50.231178283691406,23.089195251464844,25.27145004272461,38.11482620239258
2015-03-16,53.28007125854492,64.9480209350586,44.19709777832031,64.42190551757812,60.01364517211914,32.952178955078125,40.43172836303711,53.2977294921875,35.184810638427734,39.19023895263672,51.34160232543945,23.494064331054688,25.60007667541504,38.67482376098633
2015-03-17,52.85260009765625,64.97320556640625,43.92085647583008,63.615760803222656,59.43016052246094,32.75699234008789,39.949981689453125,52.7509765625,35.07000732421875,39.34788513183594,51.11277389526367,23.61553192138672,25.627464294433594,38.7148323059082
2015-03-18,54.103519439697266,67.19628143310547,45.075355529785156,66.44474792480469,60.597076416015625,33.82233428955078,41.457157135009766,53.9538459777832,36.243309020996094,40.701087951660156,52.573158264160156,24.037757873535156,26.54215431213379,39.509822845458984
2015-03-19,53.060035705566406,65.96825408935547,44.45207214355469,65.61654663085938,59.82899475097656,33.78980255126953,40.094505310058594,52.393768310546875,35.902442932128906,39.939090728759766,52.162620544433594,24.020401000976562,26.25185775756836,39.21481704711914
2015-03-20,53.14176559448242,67.40410614013672,45.217018127441406,66.45941162109375,60.833404541015625,34.82261657714844,40.36978530883789,53.01342010498047,36.69182586669922,40.4317626953125,53.07113265991211,24.36164665222168,26.443557739257812,39.459815979003906
2015-03-23,53.701210021972656,66.70507049560547,44.78496551513672,65.22811126708984,60.560150146484375,34.4810676574707,39.89494323730469,53.115478515625,36.74922561645508,41.04924774169922,52.84907150268555,24.37900733947754,26.876251220703125,39.359832763671875
2015-03-24,53.12917709350586,65.62187194824219,44.303340911865234,65.11084747314453,60.449363708496094,34.58677291870117,39.80546188354492,52.816593170166016,36.49087905883789,40.77334213256836,52.243412017822266,23.841096878051758,26.657163619995117,39.8298225402832
2015-03-25,53.34290313720703,66.54763793945312,44.657474517822266,65.93170166015625,61.512855529785156,35.34306716918945,41.04423522949219,53.7424201965332,36.986045837402344,41.896636962890625,53.16535949707031,23.789047241210938,26.87076759338379,40.54481887817383
2015-03-26,53.00346374511719,66.28312683105469,44.79205322265625,66.95774841308594,61.41685104370117,35.11537551879883,41.33326721191406,53.749717712402344,36.1966667175293,41.633880615234375,52.788490295410156,23.87580108642578,26.980308532714844,39.96480941772461
2015-03-27,52.53831481933594,65.67223358154297,44.57248306274414,66.37145233154297,61.527626037597656,35.18042755126953,40.70701599121094,53.01342010498047,35.75532913208008,40.64197540283203,52.22993087768555,23.870019912719727,26.991270065307617,40.03481674194336
2015-03-30,53.826927185058594,67.32225799560547,45.330345153808594,67.52942657470703,62.39170455932617,35.63583755493164,41.78059387207031,53.931976318359375,36.92145538330078,41.88349151611328,53.54222869873047,24.332731246948242,27.736156463623047,41.34980773925781
2015-03-31,53.4309196472168,66.11309814453125,44.097930908203125,67.19963073730469,61.62363052368164,35.68463897705078,41.50532913208008,53.217533111572266,36.738460540771484,41.791526794433594,52.89616775512695,24.32695198059082,27.70876121520996,41.434818267822266
2015-04-01,53.09146499633789,65.99343872070312,44.6362190246582,66.85515594482422,62.244014739990234,35.63583755493164,42.379329681396484,54.12153244018555,36.512420654296875,41.67986297607422,53.797969818115234,24.245969772338867,27.413000106811523,41.399810791015625
2015-04-02,52.99091339111328,66.30201721191406,44.74955749511719,67.9471664428711,62.32524108886719,35.749698638916016,43.046878814697266,54.34748458862305,34.83317184448242,39.282203674316406,52.606781005859375,24.130298614501953,27.549943923950195,42.30479431152344
2015-04-03,,,,,,,,,,,,,,
2015-04-06,53.51263427734375,67.3348388671875,46.31486511230469,69.5302505493164,63.44781494140625,37.31109619140625,43.638736724853516,55.77635955810547,35.357032775878906,39.10483932495117,52.862525939941406,24.274892807006836,27.549943923950195,42.10480499267578
2015-04-07,53.90234375,68.35506439208984,46.59817886352539,69.09049224853516,63.71369934082031,36.20510482788086,43.58369064331055,55.995059967041016,35.24940490722656,38.48735809326172,52.337608337402344,24.286460876464844,27.675905227661133,42.10480499267578
2015-04-08,52.84003448486328,67.17110443115234,45.904056549072266,68.92194366455078,63.6029167175293,35.961143493652344,43.38409423828125,55.84197998046875,35.3929328918457,38.50707244873047,52.0953369140625,24.321155548095703,27.544456481933594,41.68980407714844
2015-04-09,53.21092987060547,67.35371398925781,47.455196380615234,70.14588165283203,65.32373809814453,37.44121551513672,44.69168472290039,56.73862838745117,35.83066940307617,38.704139709472656,52.364524841308594,24.488906860351562,27.77997398376465,42.5548095703125
2015-04-10,53.782928466796875,67.32854461669922,47.12229919433594,70.79081726074219,65.81117248535156,37.62013244628906,44.636627197265625,57.190635681152344,36.03159713745117,39.23622512817383,52.72119903564453,24.83015251159668,27.86760902404785,42.32979965209961
2015-04-13,53.644630432128906,67.07035064697266,46.98771667480469,69.39833068847656,65.00613403320312,36.95328140258789,44.443931579589844,56.673038482666016,34.879817962646484,37.74507141113281,51.772300720214844,24.859060287475586,27.56088638305664,41.61980438232422
2015-04-14,54.45552444458008,68.54400634765625,48.41847610473633,70.82121276855469,65.58221435546875,37.57133865356445,45.53127670288086,57.810306549072266,35.177642822265625,37.567710876464844,52.37798309326172,24.87641716003418,27.81831169128418,42.29981994628906
2015-04-15,55.36699295043945,69.53273010253906,49.15509033203125,71.92253112792969,67.9455337524414,39.24660110473633,46.0749626159668,59.4213981628418,35.17404556274414,37.51515579223633,53.12499237060547,25.119333267211914,28.382448196411133,43.95979690551758
2015-04-16,55.1469841003418,69.37531280517578,48.87887954711914,71.95189666748047,67.86428833007812,38.89691162109375,45.827213287353516,59.319339752197266,35.88090896606445,38.270591735839844,53.32687759399414,25.26393699645996,28.52485466003418,43.61481475830078
2015-04-17,54.64411926269531,68.71402740478516,47.943931579589844,71.38652038574219,68.5806655883789,38.13246536254883,45.366111755371094,58.70697021484375,35.421627044677734,37.81075668334961,52.4991340637207,25.39118194580078,28.32769203186035,43.689796447753906
2015-04-20,54.8389778137207,69.45718383789062,48.59553527832031,71.7609634399414,68.2926254272461,38.91317367553711,45.88227081298828,58.5903205871582,35.6405143737793,37.751644134521484,53.36725616455078,25.28127670288086,28.601539611816406,43.299800872802734
2015-04-21,54.612674713134766,69.1044921875,48.17766189575195,70.91665649414062,67.42118835449219,38.26258850097656,44.9256706237793,57.91964340209961,35.884498596191406,38.31657409667969,53.501861572265625,25.22344207763672,28.234567642211914,43.21981430053711
2015-04-22,54.977272033691406,68.95963287353516,48.0785026550293,71.73162841796875,68.06371307373047,38.31137466430664,45.30417251586914,58.02168273925781,36.64515686035156,38.98659896850586,54.457481384277344,25.489503860473633,28.787752151489258,43.64480209350586
2015-04-23,55.027557373046875,69.2556381225586,48.347660064697266,72.15010833740234,68.72096252441406,39.173397064208984,45.627628326416016,58.34975814819336,36.48729705810547,38.90776443481445,54.66612243652344,25.77869415283203,28.782285690307617,43.76980972290039
2015-04-24,54.66925048828125,69.19266510009766,47.81645584106445,71.01209259033203,67.65747833251953,39.03516387939453,45.76527786254883,58.152923583984375,37.011138916015625,39.44643783569336,54.90840148925781,25.64566993713379,28.79323959350586,43.2947998046875
2015-04-27,54.694393157958984,69.0855941772461,47.49769973754883,71.48199462890625,68.18925476074219,39.38485336303711,45.80656051635742,57.90506362915039,36.93579864501953,39.019447326660156,54.558433532714844,25.512638092041016,28.355056762695312,43.04480743408203
2015-04-28,55.19099807739258,69.97988891601562,47.979347229003906,72.28961944580078,68.43296813964844,39.51496124267578,46.43971633911133,58.10187911987305,36.78150939941406,38.559627532958984,54.92185974121094,25.26119041442871,28.437217712402344,43.73480224609375
2015-04-29,55.2349967956543,70.36402893066406,48.20597839355469,73.2293930053711,69.62942504882812,40.019168853759766,47.45134735107422,58.40078353881836,36.7886848449707,38.047245025634766,54.511314392089844,25.185176849365234,28.782285690307617,44.699790954589844
2015-04-30,54.920692443847656,69.94206237792969,48.106842041015625,72.64938354492188,69.87311553955078,39.8077278137207,46.94210433959961,58.39350891113281,35.36780548095703,37.37721252441406,53.374000549316406,25.115009307861328,28.037395477294922,44.96979904174805
2015-05-01,55.851051330566406,68.66992950439453,47.766845703125,72.61266326904297,68.68406677246094,39.93783950805664,47.217369079589844,58.685089111328125,36.83534240722656,38.691001892089844,54.92185974121094,25.22026824951172,28.00452995300293,44.98979949951172
2015-05-04,56.014434814453125,68.21650695800781,47.4693717956543,72.97244262695312,68.66929626464844,40.01103591918945,47.50641632080078,58.34245300292969,36.329429626464844,38.17205810546875,54.40364074707031,25.044837951660156,27.873088836669922,44.844783782958984
2015-05-05,55.70018768310547,68.0149917602539,47.596866607666016,69.41154479980469,67.97508239746094,39.067691802978516,45.868499755859375,57.314571380615234,36.53752517700195,38.11293029785156,54.13446044921875,24.939584732055664,27.111759185791016,44.55479431152344
2015-05-06,55.4361572265625,67.98351287841797,47.61812210083008,69.80799865722656,68.14494323730469,38.76678466796875,46.43971633911133,57.89777374267578,36.24689483642578,37.78449630737305,53.717193603515625,24.951278686523438,27.078893661499023,44.309810638427734
2015-05-07,55.06527328491211,67.74417877197266,47.186065673828125,68.64794921875,66.63831329345703,37.693328857421875,45.74463653564453,56.57829666137695,36.84611511230469,37.96185302734375,53.797969818115234,24.945430755615234,27.221298217773438,44.039798736572266
2015-05-08,55.93902587890625,68.42434692382812,47.57561111450195,68.64794921875,68.26309967041016,39.124610900878906,46.72188949584961,56.78968811035156,37.63189697265625,38.81581115722656,54.935298919677734,25.161792755126953,27.900463104248047,45.42478561401367
2015-05-11,55.000999450683594,67.61193084716797,46.23694610595703,67.26033782958984,67.77566528320312,38.37644577026367,45.73774719238281,55.900291442871094,36.69898223876953,38.53801727294922,54.201744079589844,24.933746337890625,27.188444137573242,44.93480682373047
2015-05-12,55.15312576293945,67.7378921508789,46.32194519042969,68.58189392089844,68.2926254272461,38.620399475097656,46.501644134521484,55.900291442871094,36.35811233520508,38.04861068725586,54.17484664916992,24.968828201293945,27.44038963317871,45.97478485107422
2015-05-13,54.86155700683594,67.82605743408203,46.31486511230469,67.25296783447266,68.3221664428711,38.457763671875,45.38676071166992,55.52850341796875,36.69898223876953,38.54465103149414,54.35654067993164,24.653060913085938,29.143774032592773,44.9894905090332
2015-05-14,55.12141799926758,68.29840850830078,46.33611297607422,66.61421966552734,68.07107543945312,37.766517639160156,45.200950622558594,55.615997314453125,37.570892333984375,39.54331970214844,55.31883239746094,24.641366958618164,29.154727935791016,45.414615631103516
2015-05-15,55.36227798461914,68.7118148803711,46.57693099975586,66.42335510253906,68.04891204833984,37.97795486450195,45.324825286865234,56.01691818237305,37.11879348754883,39.43088150024414,54.92578125,24.922039031982422,29.46693229675293,45.3395881652832
2015-05-18,55.04536056518555,67.83407592773438,46.775264739990234,67.39983367919922,68.49942779541016,37.99422073364258,45.586341857910156,56.30853271484375,37.59471130371094,39.953365325927734,55.115543365478516,25.044837951660156,29.406675338745117,44.77939987182617
2015-05-19,55.13410949707031,66.79732513427734,46.12363052368164,66.2691650390625,66.88202667236328,36.65238952636719,44.58156967163086,55.287940979003906,37.59112548828125,39.602840423583984,54.688594818115234,25.0623779296875,29.07257843017578,44.08419418334961
2015-05-20,55.22284698486328,66.9436264038086,46.402976989746094,66.41596984863281,67.0223388671875,36.57106018066406,45.297306060791016,55.85654830932617,37.61636734008789,39.834320068359375,54.56662368774414,24.904489517211914,29.127338409423828,44.03416442871094
2015-05-21,55.273536682128906,67.09625244140625,46.97603988647461,67.17221069335938,67.96768951416016,37.538787841796875,46.46035385131836,56.097129821777344,37.374794006347656,40.08564376831055,54.89189147949219,24.945430755615234,29.08900260925293,44.28424072265625
2015-05-22,54.836212158203125,66.71465301513672,46.63936996459961,66.2691650390625,67.96028137207031,37.33550262451172,46.43281936645508,56.140869140625,37.16566467285156,40.336971282958984,54.87157440185547,24.962976455688477,29.023283004760742,44.21922302246094
2015-05-25,,,,,,,,,,,,,,
2015-05-26,54.09468078613281,65.69698333740234,45.72965621948242,65.45418548583984,67.01496124267578,36.96141052246094,45.6207389831543,55.929443359375,36.21382141113281,39.37135314941406,53.7805290222168,24.612123489379883,28.628929138183594,43.49898910522461
2015-05-27,53.942569732666016,65.58248901367188,45.71532440185547,65.34407806396484,67.20699310302734,37.09967041015625,45.4555778503418,56.002342224121094,36.40129852294922,39.12004089355469,53.665313720703125,24.553651809692383,28.415321350097656,43.814090728759766
2015-05-28,53.942569732666016,65.66516876220703,45.74397277832031,65.45418548583984,66.94851684570312,36.88008499145508,44.9944953918457,56.66575241088867,37.05389404296875,38.96791076660156,53.916046142578125,24.337291717529297,28.086687088012695,42.83376693725586
2015-05-29,53.999595642089844,65.51252746582031,45.615047454833984,65.11647033691406,67.03712463378906,36.92074203491211,44.88437271118164,57.001094818115234,37.30268478393555,39.17957305908203,53.617897033691406,24.26128387451172,27.988113403320312,42.54869079589844
2015-06-01,53.95524215698242,65.27719116210938,45.56490707397461,65.16783905029297,67.3193359375,36.93707275390625,44.36822509765625,57.51139831542969,37.335121154785156,38.875335693359375,53.77374267578125,24.14432716369629,28.108604431152344,42.483673095703125
2015-06-02,53.961578369140625,65.245361328125,45.894405364990234,65.90937805175781,67.9505615234375,37.492279052734375,44.615997314453125,57.91234588623047,37.147647857666016,38.69676208496094,53.604312896728516,24.14432716369629,28.064794540405273,42.54368591308594
2015-06-03,53.841156005859375,64.9845962524414,45.70100021362305,65.35138702392578,67.8465805053711,37.24732971191406,43.98284912109375,57.13232421875,36.84839630126953,38.20072937011719,53.06218338012695,23.898723602294922,27.336332321166992,42.54368591308594
2015-06-04,53.37847900390625,64.48849487304688,45.12794876098633,64.15464782714844,66.88859558105469,36.504356384277344,43.41163635253906,56.352272033691406,36.17416000366211,37.618736267089844,52.43871307373047,23.448474884033203,26.57500648498535,42.003509521484375
2015-06-05,53.41649627685547,64.6156997680664,45.15660858154297,65.84332275390625,66.96287536621094,37.33713912963867,43.90713882446289,57.65721130371094,36.38688278198242,38.187503814697266,52.892757415771484,23.6238956451416,26.71194076538086,42.03852081298828
2015-06-08,53.77777862548828,63.87151336669922,45.43596649169922,65.42481231689453,66.36875915527344,37.08403396606445,43.012481689453125,56.84025192260742,36.22102355957031,38.108150482177734,52.303184509277344,23.506946563720703,26.531192779541016,42.03351593017578
2015-06-09,53.60663986206055,63.87151336669922,45.170936584472656,65.4101333618164,66.7326431274414,36.969749450683594,42.7509651184082,57.02426528930664,35.8135986328125,37.797298431396484,52.03886795043945,23.53034210205078,26.383312225341797,43.048851013183594
2015-06-10,54.00594711303711,64.7683334350586,45.85859298706055,66.3792953491211,68.04711151123047,37.75355911254883,43.91402053833008,58.017826080322266,36.700565338134766,38.49835968017578,52.72334289550781,23.524494171142578,26.38884735107422,42.90381622314453
2015-06-11,53.929874420166016,64.31675720214844,45.86576461791992,66.55548095703125,67.33418273925781,37.24732971191406,43.47881317138672,58.06199264526367,37.51900863647461,39.45072937011719,53.31292724609375,23.2613525390625,26.361122131347656,42.61871337890625
2015-06-12,53.2517204284668,63.52170944213867,45.493282318115234,65.73316955566406,66.94799041748047,37.13304138183594,42.73966598510742,57.24504470825195,36.79790496826172,38.921627044677734,52.62168884277344,22.758464813232422,26.056154251098633,42.1785774230957
2015-06-15,53.06158447265625,63.15281295776367,45.32136154174805,65.50558471679688,66.413330078125,37.1901969909668,42.57387161254883,57.002174377441406,36.819541931152344,38.67030715942383,52.91307830810547,23.015758514404297,26.366670608520508,42.09853744506836
2015-06-16,53.670021057128906,63.62982940673828,45.43596649169922,66.136962890625,66.60638427734375,37.08403396606445,43.1472282409668,57.78231430053711,36.91329574584961,38.96791076660156,53.123172760009766,23.091773986816406,26.57738494873047,42.333621978759766
2015-06-17,53.70170211791992,63.45174026489258,45.192420959472656,65.3587417602539,66.59154510498047,37.3208122253418,42.580780029296875,57.995750427246094,36.99259948730469,39.42427444458008,53.428123474121094,23.109317779541016,26.92117691040039,42.43363952636719
2015-06-18,54.17707824707031,63.7634162902832,45.07780838012695,65.2045669555664,65.81922912597656,36.39820861816406,42.4426155090332,58.2165412902832,37.4541130065918,39.86077117919922,54.234561920166016,23.4367733001709,27.15407943725586,41.288299560546875
