Date,GOOGL,META,DIS,NFLX,VZ,T,TMUS,CMCSA,CHTR,EA,TTWO
2015-02-11,26.71573829650879,76.0412368774414,93.38736724853516,6.498428821563721,28.519380569458008,12.060179710388184,30.200469970703125,22.51130485534668,175.2899932861328,53.42754364013672,27.31999969482422
2015-02-12,27.113496780395508,75.76295471191406,94.95499420166016,6.52471399307251,28.353334426879883,12.137333869934082,30.519283294677734,22.74506187438965,177.02999877929688,54.64291763305664,27.440000534057617
2015-02-13,27.369234085083008,75.27594757080078,95.49584197998047,6.658570766448975,28.233097076416016,12.154867172241211,30.673860549926758,23.169742584228516,177.8800048828125,54.8276481628418,28.399999618530273
2015-02-16,,,,,,,,,,,
2015-02-17,27.063838958740234,75.13680267333984,95.45001983642578,6.713714122772217,28.15866470336914,12.172403335571289,30.683523178100586,22.908708572387695,176.4499969482422,55.18740463256836,28.1299991607666
2015-02-18,26.946643829345703,76.24000549316406,95.21167755126953,6.786571025848389,28.021240234375,12.09525203704834,29.949281692504883,22.682737350463867,174.2899932861328,56.013858795166016,28.15999984741211
2015-02-19,27.135345458984375,78.93340301513672,95.23917388916016,6.78000020980835,28.004074096679688,11.954977035522461,30.770469665527344,22.53858184814453,174.52999877929688,55.556880950927734,26.959999084472656
2015-02-20,26.904438018798828,79.41045379638672,95.84420776367188,6.8314290046691895,28.038429260253906,11.95146656036377,30.867082595825195,22.791824340820312,175.88999938964844,56.07218933105469,27.010000228881836
2015-02-23,26.56676483154297,78.3569564819336,96.24757385253906,6.740571022033691,27.923917770385742,11.870806694030762,30.29707908630371,22.6788387298584,175.8800048828125,55.95551681518555,27.0
2015-02-24,26.748016357421875,77.96932983398438,95.95420837402344,6.783999919891357,28.181564331054688,11.940951347351074,30.519283294677734,23.052854537963867,177.77000427246094,56.033294677734375,26.989999771118164
2015-02-25,27.17904281616211,79.0725326538086,96.77928161621094,6.833285808563232,28.170106887817383,11.997055053710938,31.09894561767578,23.228172302246094,182.2100067138672,55.79995346069336,26.700000762939453
2015-02-26,27.772947311401367,79.9173355102539,95.85340118408203,6.900428771972656,28.2674503326416,12.09875774383545,31.379114151000977,23.045063018798828,182.17999267578125,56.13052749633789,26.540000915527344
2015-02-27,27.93880271911621,78.48616027832031,95.41334533691406,6.78442907333374,28.313249588012695,12.119794845581055,31.910470962524414,23.134674072265625,180.60000610351562,55.59577178955078,26.489999771118164
2015-03-02,28.554061889648438,79.2613754272461,97.07262420654297,6.860713958740234,28.3247127532959,12.147856712341309,31.842849731445312,23.325572967529297,185.9499969482422,55.858280181884766,26.059999465942383
2015-03-03,28.741270065307617,79.11228942871094,97.49433135986328,6.781570911407471,28.370513916015625,12.067194938659668,31.64962387084961,23.360647201538086,186.9600067138672,55.09988784790039,25.209999084472656
2015-03-04,28.718427658081055,80.40433502197266,96.77928161621094,6.710999965667725,28.09568214416504,11.923412322998047,31.572343826293945,23.54375457763672,185.74000549316406,55.615211486816406,25.049999237060547
2015-03-05,28.87236213684082,80.71243286132812,96.28425598144531,6.680714130401611,28.009796142578125,11.923412322998047,31.68827247619629,23.50479507446289,184.47999572753906,55.790225982666016,25.209999084472656
2015-03-06,28.44878387451172,79.51979064941406,95.17501068115234,6.487429141998291,27.649085998535156,11.741055488586426,31.610984802246094,23.5203800201416,183.52000427246094,54.79848098754883,24.809999465942383
2015-03-09,28.50837516784668,78.95328521728516,96.49508666992188,6.366143226623535,27.614727020263672,11.695464134216309,31.900815963745117,23.598299026489258,184.02999877929688,55.09988784790039,24.81999969482422
2015-03-10,27.800756454467773,77.07485961914062,94.50578308105469,6.215143203735352,27.20248031616211,11.495572090148926,31.263185501098633,22.869739532470703,181.33999633789062,53.52477264404297,24.329999923706055
2015-03-11,27.594181060791016,77.09473419189453,94.32244110107422,6.288428783416748,27.2998104095459,11.43946361541748,31.021657943725586,22.620399475097656,182.61000061035156,53.56367111206055,24.420000076293945
2015-03-12,27.866304397583008,78.44639587402344,98.24604797363281,6.404571056365967,27.90100860595703,11.61831283569336,31.060306549072266,23.11519432067871,193.4600067138672,53.53449630737305,24.469999313354492
2015-03-13,27.460603713989258,77.5718002319336,97.57684326171875,6.262856960296631,27.963987350463867,11.488557815551758,30.95403289794922,23.006099700927734,191.1300048828125,53.76784896850586,25.43000030517578
2015-03-16,27.889644622802734,77.59168243408203,98.42940521240234,6.028142929077148,28.210193634033203,11.59376335144043,31.369461059570312,23.278820037841797,191.3800048828125,54.273441314697266,25.829999923706055
2015-03-17,27.689525604248047,78.87376403808594,98.05353546142578,5.978857040405273,28.02696990966797,11.537656784057617,31.562673568725586,23.03727149963379,188.6199951171875,52.669158935546875,25.440000534057617
2015-03-18,28.114093780517578,80.41426086425781,98.97942352294922,6.0445709228515625,28.36478614807129,11.779626846313477,31.74623680114746,22.982728958129883,189.32000732421875,54.088714599609375,25.670000076293945
2015-03-19,27.990446090698242,82.24298858642578,98.42940521240234,6.074429035186768,28.227371215820312,11.642862319946289,32.07471466064453,22.889223098754883,188.17999267578125,54.40956115722656,25.719999313354492
2015-03-20,28.05400848388672,83.28656768798828,99.40113067626953,6.118570804595947,28.376243591308594,11.65338134765625,32.01675033569336,23.161945343017578,189.00999450683594,55.6929931640625,25.68000030517578
2015-03-23,28.07486343383789,83.91270446777344,99.20861053466797,6.0714287757873535,28.422048568725586,11.670916557312012,32.02641296386719,23.03337287902832,188.8699951171875,55.683265686035156,25.68000030517578
2015-03-24,28.67919921875,84.78730773925781,98.19105529785156,6.261143207550049,28.290348052978516,11.597274780273438,31.862167358398438,22.429487228393555,187.67999267578125,56.35415267944336,25.579999923706055
2015-03-25,28.155807495117188,82.41194152832031,96.25674438476562,6.025000095367432,27.90100860595703,11.43946361541748,31.243864059448242,22.024295806884766,183.0,54.53595733642578,25.020000457763672
2015-03-26,27.988954544067383,82.50140380859375,96.47675323486328,5.975142955780029,27.7235164642334,11.509601593017578,31.35979461669922,21.782747268676758,181.75,54.5262451171875,24.739999771118164
2015-03-27,27.686542510986328,82.78962707519531,96.69677734375,5.925285816192627,27.803672790527344,11.485052108764648,31.28251075744629,21.794435501098633,180.0,56.62639617919922,25.260000228881836
2015-03-30,27.86481285095215,82.69023895263672,97.28347778320312,6.03671407699585,28.12431526184082,11.562202453613281,31.20521354675293,22.154481887817383,183.38999938964844,57.82231903076172,25.209999084472656
2015-03-31,27.54502296447754,81.71624755859375,96.1559066772461,5.952713966369629,27.8437557220459,11.449983596801758,30.615896224975586,22.099689483642578,193.11000061035156,57.190330505371094,25.459999084472656
2015-04-01,27.286304473876953,81.16960906982422,96.66011047363281,5.901713848114014,28.009796142578125,11.534150123596191,30.567590713500977,22.330585479736328,190.6300048828125,55.6929931640625,24.81999969482422
2015-04-02,26.880104064941406,81.0602798461914,97.17346954345703,5.91542911529541,28.3247127532959,11.61831283569336,31.842849731445312,22.674976348876953,189.5800018310547,56.05274200439453,25.0
2015-04-03,,,,,,,,,,,
2015-04-06,27.011198043823242,81.93489837646484,96.83428955078125,6.0329999923706055,28.41631507873535,11.68845272064209,31.958782196044922,22.780641555786133,193.19000244140625,55.53743362426758,24.8799991607666
2015-04-07,27.0563907623291,81.81562042236328,96.65093994140625,6.049428939819336,28.210193634033203,11.628832817077637,31.862167358398438,22.823692321777344,189.75,56.19858932495117,25.139999389648438
2015-04-08,27.254024505615234,81.77587890625,97.50349426269531,6.304999828338623,28.44759750366211,11.668961524963379,31.659292221069336,23.160255432128906,190.77999877929688,56.53889465332031,25.420000076293945
2015-04-09,27.213306427001953,81.66654205322266,97.87934875488281,6.278571128845215,28.378114700317383,11.68325424194336,31.28251075744629,23.32071304321289,190.92999267578125,55.906890869140625,24.81999969482422
2015-04-10,27.2391300201416,81.537353515625,98.04436492919922,6.493856906890869,28.499717712402344,11.71185302734375,30.973356246948242,23.40680503845215,191.80999755859375,56.743072509765625,25.270000457763672
2015-04-13,27.24409294128418,82.50140380859375,97.64100646972656,6.7811431884765625,28.395484924316406,11.7511625289917,30.422672271728516,23.003711700439453,189.02000427246094,55.741607666015625,24.739999771118164
2015-04-14,26.804128646850586,83.0082778930664,97.77851104736328,6.838714122772217,28.47653579711914,11.68325424194336,30.789796829223633,23.081987380981445,190.88999938964844,55.48881530761719,24.93000030517578
2015-04-15,26.866697311401367,82.2032470703125,98.0718765258789,6.792285919189453,28.598140716552734,11.754740715026855,30.925048828125,23.445941925048828,189.91000366210938,55.284629821777344,25.030000686645508
2015-04-16,26.98984718322754,81.80567932128906,99.09860229492188,8.02928638458252,28.52865219116211,11.704704284667969,30.973356246948242,23.35201644897461,190.36000061035156,55.284629821777344,25.030000686645508
2015-04-17,26.454540252685547,80.28507995605469,97.80602264404297,8.164999961853027,28.31441879272461,11.618924140930176,31.002336502075195,22.862823486328125,186.74000549316406,54.47762680053711,24.719999313354492
2015-04-20,27.040000915527344,82.58090209960938,99.20861053466797,8.105570793151855,28.59235191345215,11.733291625976562,31.582000732421875,22.882400512695312,183.8800048828125,55.70271682739258,24.75
2015-04-21,26.960052490234375,83.107666015625,98.71358489990234,8.006285667419434,28.470760345458984,11.672537803649902,32.219627380371094,23.027196884155273,186.80999755859375,57.39451217651367,24.850000381469727
2015-04-22,27.270912170410156,84.1114730834961,98.95194244384766,7.966856956481934,28.70237159729004,11.744016647338867,32.93454360961914,22.99588394165039,184.88999938964844,58.15290832519531,25.020000457763672
2015-04-23,27.682069778442383,81.90506744384766,99.92366027832031,7.986570835113525,28.980295181274414,12.233651161193848,33.272682189941406,23.17983055114746,183.5800018310547,58.22096252441406,25.100000381469727
2015-04-24,28.486526489257812,81.03047943115234,100.40953826904297,7.977142810821533,28.96870994567871,12.155019760131836,33.147090911865234,23.340280532836914,185.75,58.23067855834961,25.079999923706055
2015-04-27,28.11210823059082,81.40814971923828,100.9870834350586,8.086856842041016,28.997669219970703,12.183614730834961,32.90556716918945,23.0428466796875,182.9600067138672,58.182064056396484,25.020000457763672
2015-04-28,28.02520751953125,80.18567657470703,100.76704406738281,8.043713569641113,29.269813537597656,12.458806991577148,32.81862258911133,23.08980941772461,182.3000030517578,57.4722900390625,24.639999389648438
2015-04-29,27.877227783203125,79.97695922851562,100.66622161865234,8.040714263916016,29.223501205444336,12.423066139221191,33.44657516479492,22.83152198791504,188.3000030517578,56.995872497558594,24.389999389648438
2015-04-30,27.25054931640625,78.2873764038086,99.6669692993164,7.949999809265137,29.206111907958984,12.380181312561035,32.8862419128418,22.604530334472656,187.05999755859375,56.480552673339844,23.700000762939453
2015-05-01,27.369234085083008,78.50602722167969,101.31708526611328,7.957571029663086,29.18876075744629,12.301552772521973,32.70268249511719,22.858911514282227,187.44000244140625,57.686195373535156,24.360000610351562
2015-05-04,27.45265769958496,78.32713317871094,101.78462219238281,7.927143096923828,29.252445220947266,12.340864181518555,32.99251937866211,23.003711700439453,187.49000549316406,57.666751861572266,24.450000762939453
2015-05-05,26.966012954711914,77.08479309082031,101.58294677734375,8.079285621643066,29.003461837768555,12.051376342773438,32.65437316894531,22.69063377380371,185.6999969482422,57.520904541015625,24.06999969482422
2015-05-06,26.570741653442383,77.62149047851562,100.58370971679688,8.00771427154541,28.742902755737305,11.929861068725586,32.171329498291016,22.56540298461914,183.91000366210938,59.241859436035156,24.1200008392334
2015-05-07,26.91635513305664,77.949462890625,100.1620101928711,8.074856758117676,28.795013427734375,11.926286697387695,32.171329498291016,22.667150497436523,182.9600067138672,58.60014724731445,24.329999923706055
2015-05-08,27.259489059448242,78.02897644042969,100.94123077392578,8.208571434020996,29.03241539001465,12.040657043457031,32.62540054321289,22.858911514282227,180.6699981689453,60.16554260253906,25.059999465942383
2015-05-11,27.10207176208496,77.53204345703125,99.55697631835938,8.427857398986816,28.835540771484375,11.969173431396484,32.81862258911133,22.60845184326172,178.77999877929688,60.855873107910156,25.110000610351562
2015-05-12,26.751991271972656,76.98540496826172,100.14368438720703,8.337714195251465,28.731313705444336,12.029937744140625,33.388614654541016,22.43625259399414,177.33999633789062,60.72947692871094,24.90999984741211
2015-05-13,26.789730072021484,77.95941162109375,100.09784698486328,8.287285804748535,28.795013427734375,12.115705490112305,32.779972076416016,22.025333404541016,177.41000366210938,60.01969528198242,24.760000228881836
2015-05-14,27.271900177001953,80.87145233154297,100.7762222290039,8.383570671081543,28.933982849121094,12.19791030883789,32.92489242553711,22.12708282470703,176.7899932861328,61.34202575683594,24.770000457763672
2015-05-15,27.1373291015625,79.9272689819336,101.11541748046875,8.760713577270508,28.829744338989258,12.26938247680664,33.234039306640625,22.166221618652344,181.1999969482422,61.137840270996094,24.690000534057617
2015-05-18,27.14626693725586,80.38444519042969,101.14290618896484,8.826713562011719,28.719730377197266,12.462379455566406,33.649471282958984,22.295366287231445,181.0500030517578,61.54621124267578,24.200000762939453
2015-05-19,27.275876998901367,80.135986328125,101.35375213623047,8.806857109069824,28.6907901763916,12.283684730529785,33.234039306640625,22.39712142944336,181.63999938964844,60.87531661987305,28.6200008392334
2015-05-20,27.436269760131836,80.05648040771484,101.02373504638672,8.878999710083008,28.7718448638916,12.373028755187988,34.01658630371094,22.530170440673828,176.9499969482422,60.515567779541016,27.649999618530273
2015-05-21,27.649795532226562,79.98690795898438,101.19791412353516,8.900285720825195,28.89344596862793,12.533860206604004,35.021339416503906,22.51844024658203,178.64999389648438,60.95310592651367,27.6299991607666
2015-05-22,27.53607940673828,80.04654693603516,101.0787582397461,8.883856773376465,28.72553253173828,12.405198097229004,35.436763763427734,22.647581100463867,175.3300018310547,60.82670211791992,27.260000228881836
2015-05-25,,,,,,,,,,,
2015-05-26,27.17209243774414,78.84395599365234,100.32703399658203,8.799285888671875,28.61551856994629,12.390899658203125,37.243370056152344,22.929353713989258,179.77999877929688,60.79753875732422,27.549999237060547
2015-05-27,27.52267074584961,80.05648040771484,101.17958068847656,8.985713958740234,28.70237159729004,12.490973472595215,37.33999252319336,23.222877502441406,178.25,62.09068298339844,27.989999771118164
2015-05-28,27.519195556640625,79.658935546875,101.32626342773438,8.950714111328125,28.684995651245117,12.437361717224121,37.02117156982422,23.101552963256836,176.36000061035156,61.51702117919922,27.65999984741211
2015-05-29,27.07923126220703,78.7048110961914,101.17958068847656,8.915143013000488,28.627094268798828,12.344440460205078,37.56219482421875,22.878482818603516,179.02000427246094,61.02116012573242,27.3700008392334
2015-06-01,27.272401809692383,79.7980728149414,101.72046661376953,8.900285720825195,28.499717712402344,12.276534080505371,37.57185745239258,23.003711700439453,179.14999389648438,61.147560119628906,27.280000686645508
2015-06-02,27.507776260375977,79.9471435546875,101.5279541015625,8.913000106811523,28.453388214111328,12.280108451843262,37.330326080322266,23.019367218017578,176.30999755859375,61.235069274902344,27.549999237060547
2015-06-03,27.574316024780273,81.93489837646484,101.91297912597656,8.880857467651367,28.418649673461914,12.519567489624023,37.03084182739258,23.215044021606445,171.24000549316406,61.6142578125,28.270000457763672
2015-06-04,27.395549774169922,81.54728698730469,101.11541748046875,8.934857368469238,27.8511962890625,12.605339050292969,38.00660705566406,23.07024383544922,171.3300018310547,60.89476776123047,28.0
2015-06-05,27.28829002380371,81.63673400878906,101.11541748046875,9.045999526977539,27.347440719604492,12.355161666870117,38.8760986328125,22.968494415283203,173.97000122070312,61.15728759765625,28.190000534057617
2015-06-08,26.98785972595215,80.17573547363281,100.18952178955078,8.960429191589355,27.469043731689453,12.362310409545898,38.1418571472168,22.647581100463867,171.08999633789062,59.95164108276367,27.950000762939453
2015-06-09,26.922313690185547,80.17573547363281,99.4836196899414,9.244999885559082,27.411128997802734,12.33371639251709,37.475250244140625,22.639755249023438,173.0,60.06831741333008,28.079999923706055
2015-06-10,27.440736770629883,81.65660095214844,100.84039306640625,9.587142944335938,27.486408233642578,12.408773422241211,37.34965133666992,22.78847312927246,172.38999938964844,60.79753875732422,28.200000762939453
2015-06-11,27.313615798950195,81.32864379882812,101.40877532958984,9.509428977966309,27.654327392578125,12.465954780578613,36.82794952392578,22.99588394165039,173.9199981689453,60.855873107910156,28.489999771118164
2015-06-12,27.185997009277344,81.03047943115234,100.7945556640625,9.44185733795166,27.359018325805664,12.38375186920166,37.67812728881836,22.80020523071289,172.25999450683594,61.01144027709961,28.280000686645508
2015-06-15,26.964027404785156,80.21549987792969,101.00540924072266,9.343143463134766,27.214265823364258,12.297978401184082,37.63948440551758,22.83152198791504,171.19000244140625,59.864131927490234,27.90999984741211
2015-06-16,27.056886672973633,80.5633544921875,101.81211853027344,9.5272855758667,27.45745849609375,12.390899658203125,37.533206939697266,23.0428466796875,169.97000122070312,61.11839294433594,27.700000762939453
2015-06-17,27.142793655395508,81.28887176513672,102.20632934570312,9.427143096923828,27.370601654052734,12.437361717224121,38.422027587890625,23.33245277404785,170.00999450683594,62.69350051879883,27.559999465942383
2015-06-18,27.618513107299805,82.40201568603516,103.79227447509766,9.474286079406738,27.66011619567871,12.515987396240234,38.22880935668945,23.669008255004883,170.4600067138672,63.46161651611328,28.139999389648438
2015-06-19,27.6850528717041,82.00447082519531,103.24223327636719,9.3871431350708,27.480619430541992,12.505269050598145,37.832706451416016,23.680755615234375,169.6699981689453,64.12278747558594,28.0
2015-06-22,27.792314529418945,84.22079467773438,104.07645416259766,9.64142894744873,27.521154403686523,12.523136138916016,37.87135314941406,23.860774993896484,170.30999755859375,64.77420806884766,27.940000534057617
2015-06-23,27.976545333862305,87.34156036376953,104.88316345214844,9.73128604888916,27.66011619567871,12.834071159362793,38.16117858886719,23.778593063354492,170.08999633789062,64.7353286743164,28.010000228881836
2015-06-24,27.737192153930664,88.3155517578125,104.29647064208984,9.694429397583008,27.382184982299805,12.787611961364746,37.70711135864258,23.622055053710938,168.47999572753906,65.80486297607422,28.600000381469727
2015-06-25,27.70640754699707,87.44095611572266,104.91985321044922,9.489143371582031,27.469043731689453,12.930569648742676,37.967960357666016,23.825557708740234,167.83999633789062,65.58121490478516,28.389999389648438
2015-06-26,27.463581085205078,87.47077941894531,105.41487884521484,9.308856964111328,27.57326889038086,12.909124374389648,37.77473831176758,23.978181838989258,171.5,65.75623321533203,28.6200008392334
2015-06-29,26.877124786376953,85.2743148803711,103.63642883300781,9.223142623901367,27.081087112426758,12.784034729003906,37.36897659301758,23.56951141357422,168.5399932861328,64.38530731201172,27.940000534057617
2015-06-30,26.81703758239746,85.24449157714844,104.6356430053711,9.384857177734375,26.98845100402832,12.694689750671387,37.4559211730957,23.632381439208984,171.25,64.65754699707031,27.56999969482422
2015-07-01,26.978925704956055,86.37751007080078,106.15705108642578,9.363571166992188,27.214265823364258,12.712556838989258,37.3206672668457,24.461523056030273,173.58999633789062,66.115966796875,27.450000762939453
2015-07-02,27.179540634155273,86.75517272949219,106.0095443725586,9.40442943572998,27.330076217651367,12.769737243652344,37.64915084838867,24.496885299682617,171.8000030517578,65.9215087890625,27.399999618530273
2015-07-03,,,,,,,,,,,
2015-07-06,27.09412956237793,87.0135726928711,106.68264770507812,9.45714282989502,27.237430572509766,12.726853370666504,37.243370056152344,24.406503677368164,174.07000732421875,66.1257095336914,27.459999084472656
2015-07-07,27.31311798095703,86.68561553955078,107.9735336303711,9.409143447875977,27.359018325805664,12.784034729003906,37.36897659301758,24.563684463500977,174.9199981689453,67.95362854003906,27.610000610351562
2015-07-08,26.899473190307617,85.12523651123047,106.21238708496094,9.350713729858398,27.288721084594727,12.653925895690918,37.16609573364258,24.24146842956543,172.27000427246094,67.08827209472656,27.25
2015-07-09,27.045961380004883,85.35382080078125,106.5904312133789,9.572713851928711,27.101253509521484,12.50843620300293,37.4559211730957,24.367210388183594,172.64999389648438,68.54672241210938,27.739999771118164
2015-07-10,27.615036010742188,87.4111328125,107.36495971679688,9.722857475280762,27.534774780273438,12.603002548217773,37.70711135864258,24.830894470214844,177.38999938964844,70.0732192993164,28.260000228881836
2015-07-13,28.390687942504883,89.54795837402344,108.84947967529297,10.10871410369873,27.65195083618164,12.686660766601562,37.929317474365234,25.039161682128906,178.5399932861328,71.50249481201172,28.850000381469727
2015-07-14,29.008922576904297,89.13053894042969,108.66507720947266,10.037142753601074,27.77497100830078,12.77394962310791,38.103214263916016,24.85054588317871,177.0800018310547,70.24822235107422,29.329999923706055
2015-07-15,28.997997283935547,89.21005249023438,109.08000183105469,9.812999725341797,27.728111267089844,12.632101058959961,37.72643280029297,25.05095100402832,181.0,70.49129486083984,29.360000610351562
2015-07-16,29.882896423339844,90.29337310791016,109.78999328613281,11.581000328063965,28.02102279663086,12.788500785827637,37.311004638671875,25.274940490722656,183.1300048828125,70.94828796386719,29.950000762939453
2015-07-17,34.74138641357422,94.38812255859375,109.59634399414062,11.47700023651123,27.880430221557617,12.733941078186035,36.75066375732422,25.255290985107422,185.6699981689453,71.43443298339844,31.139999389648438
2015-07-20,34.40470504760742,97.31011199951172,110.26025390625,11.055000305175781,28.179210662841797,12.693936347961426,36.789310455322266,25.274940490722656,187.50999450683594,72.71784973144531,31.350000381469727
2015-07-21,34.52935028076172,97.78717041015625,110.01128387451172,11.25100040435791,27.51719093322754,12.573905944824219,36.35456466674805,25.255290985107422,185.27000427246094,71.63861083984375,31.260000228881836
2015-07-22,34.51693344116211,96.44544982910156,110.02972412109375,11.149999618530273,27.212554931640625,12.464790344238281,36.451171875,25.345670700073242,186.05999755859375,70.89966583251953,31.489999771118164
2015-07-23,33.50541305541992,94.8552474975586,109.5410385131836,11.010000228881836,27.153976440429688,12.341121673583984,36.64439392089844,24.547975540161133,183.75999450683594,69.8204116821289,31.15999984741211
2015-07-24,32.514244079589844,96.35598754882812,109.64244842529297,10.934000015258789,26.972370147705078,12.472063064575195,36.132362365722656,24.43008041381836,184.3300018310547,70.28711700439453,31.40999984741211
2015-07-27,32.688045501708984,93.593017578125,109.0339126586914,10.642999649047852,26.84933090209961,12.482975959777832,35.26285934448242,24.0135440826416,181.8800048828125,69.24676513671875,30.729999542236328
2015-07-28,32.75707244873047,94.70616149902344,109.2275161743164,10.6899995803833,26.88448715209961,12.486608505249023,35.66862487792969,24.524396896362305,184.6699981689453,69.81070709228516,31.520000457763672
2015-07-29,32.84496307373047,96.395751953125,110.49996948242188,10.708000183105469,27.277002334594727,12.617551803588867,35.78456115722656,24.551898956298828,184.35000610351562,70.18017578125,31.43000030517578
2015-07-30,33.000396728515625,94.62664794921875,110.6751708984375,11.156000137329102,27.34145164489746,12.657561302185059,37.54287338256836,24.50473976135254,187.9600067138672,70.2968521118164,31.809999465942383
2015-07-31,32.649810791015625,93.43399810791016,110.64750671386719,11.430999755859375,27.411754608154297,12.635737419128418,39.28186798095703,24.524396896362305,185.86000061035156,69.56764221191406,31.579999923706055
