Date,CAT,DE,HON,GE,LMT,NOC,RTX,BA,MMM,ITW,EMR,ETN,PH,GD,UPS,FDX,CMI,DAL,LUV,UNP,NSC,CSX,ROP,ROK,OTIS
2024-07-23,337.836181640625,365.0822448730469,198.43658447265625,170.68971252441406,481.2178955078125,431.2171630859375,101.9572525024414,186.47999572753906,101.69732666015625,235.88804626464844,114.59690856933594,316.7635803222656,543.5364990234375,287.1495361328125,116.53231811523438,292.4682922363281,275.0664978027344,42.81648635864258,26.41340446472168,232.69869995117188,217.20547485351562,32.884273529052734,569.9537353515625,265.2580261230469,95.86891174316406
2024-07-24,329.8558044433594,362.98919677734375,195.0316619873047,161.06361389160156,494.5709533691406,431.04168701171875,101.82127380371094,180.07000732421875,100.26018524169922,232.23899841308594,111.14788055419922,294.78277587890625,521.46630859375,277.6026306152344,117.30809783935547,290.01812744140625,273.0494384765625,42.1586799621582,25.859481811523438,230.638916015625,214.3582000732422,32.454166412353516,527.9716186523438,256.407958984375,89.09629821777344
2024-07-25,337.96380615234375,375.0760498046875,184.8076629638672,163.41555786132812,500.522705078125,458.7788391113281,110.21330261230469,184.35000610351562,100.39613342285156,236.63531494140625,111.64476013183594,288.1707763671875,537.1027221679688,283.7559509277344,115.98471069335938,290.3195495605469,274.60107421875,42.67903137207031,27.288022994995117,228.6665496826172,215.86900329589844,32.845176696777344,536.82470703125,264.13714599609375,90.65546417236328
2024-07-26,344.0300598144531,379.851806640625,185.07237243652344,168.5164031982422,503.78656005859375,468.2650146484375,110.67951965332031,186.88999938964844,123.47782897949219,240.18731689453125,113.83694458007812,293.0018615722656,546.4430541992188,283.1903381347656,117.58191680908203,291.8266296386719,281.59283447265625,43.3270263671875,26.46199607849121,233.53427124023438,239.421875,33.54899978637695,544.4072265625,270.0242004394531,91.093994140625
2024-07-29,338.18951416015625,370.2413024902344,183.8491668701172,168.57594299316406,506.5128173828125,465.3304748535156,111.15546417236328,185.42999267578125,121.53573608398438,240.70167541503906,114.77226257324219,291.8408203125,540.4427490234375,282.30291748046875,117.3811264038086,290.9418640136719,282.3880615234375,42.394309997558594,25.567941665649414,235.27342224121094,239.81893920898438,33.62720489501953,541.5885620117188,265.3165283203125,90.65546417236328
2024-07-30,335.4312744140625,365.32794189453125,184.98110961914062,166.20413208007812,516.1315307617188,474.53387451171875,113.52542877197266,186.86000061035156,123.0796890258789,241.98272705078125,112.72623443603516,282.6214599609375,543.0931396484375,285.73553466796875,117.76445770263672,292.546142578125,280.2934265136719,42.59135437011719,26.277355194091797,238.4602813720703,241.83331298828125,34.233272552490234,540.7151489257812,268.4549865722656,91.42530059814453
2024-07-31,339.828857421875,365.5343017578125,186.9072265625,168.90342712402344,520.2210693359375,472.18426513671875,114.11791229248047,190.60000610351562,123.85652923583984,239.98350524902344,114.0999984741211,299.8893127441406,552.8966064453125,291.2939758300781,118.98745727539062,293.8781433105469,282.9698486328125,42.384456634521484,26.180173873901367,239.72337341308594,241.68804931640625,34.31147766113281,540.6556396484375,271.5934143066406,92.08795166015625
2024-08-01,325.4189758300781,351.7081298828125,186.75204467773438,168.4568634033203,526.8831176757812,480.9977722167969,113.38944244384766,178.30999755859375,122.80779266357422,235.1116485595703,110.1833267211914,293.0904235839844,526.6685791015625,286.1646423339844,119.17913055419922,289.58056640625,296.8274230957031,40.88691329956055,25.616531372070312,237.52757263183594,238.6858367919922,33.98888397216797,540.3082885742188,257.9186706542969,91.8930435180664
2024-08-02,314.9649353027344,347.6202392578125,185.93960571289062,159.0590057373047,526.7967529296875,482.157958984375,113.09806060791016,169.9499969482422,121.61341857910156,236.6547393798828,106.40306091308594,275.75372314453125,510.8746337890625,285.1309814453125,116.87914276123047,284.2037353515625,281.57342529296875,39.2415885925293,24.34347915649414,233.1553497314453,237.0303955078125,33.314395904541016,532.0011596679688,247.0510711669922,91.88330841064453
2024-08-05,310.9698486328125,338.8646240234375,182.30642700195312,157.15362548828125,523.5426025390625,480.2861022949219,111.864501953125,167.02999877929688,121.00167083740234,232.29722595214844,103.65553283691406,269.04052734375,498.85430908203125,278.80206298828125,115.01725006103516,275.24884033203125,274.0967712402344,37.36964797973633,23.031557083129883,228.20018005371094,233.3981475830078,32.2586555480957,513.6401977539062,241.98275756835938,91.03550720214844
2024-08-06,320.4324645996094,340.06341552734375,181.47573852539062,161.03382873535156,519.8754272460938,474.33892822265625,111.11660766601562,165.0399932861328,121.2735595703125,231.33642578125,105.00981140136719,274.1050109863281,510.3919372558594,278.29498291015625,113.62996673583984,277.8157653808594,283.46441650390625,37.65536880493164,23.653505325317383,231.77569580078125,237.45884704589844,33.09933090209961,514.2457275390625,244.41946411132812,91.00627899169922
2024-08-07,319.8042297363281,339.98486328125,180.67245483398438,160.89491271972656,526.547119140625,477.47821044921875,110.873779296875,163.24000549316406,119.27320861816406,229.87100219726562,96.9815902709961,274.1346435546875,504.953125,280.04052734375,112.55299377441406,270.4262390136719,283.1541442871094,36.76866149902344,23.634069442749023,230.11424255371094,233.69029235839844,32.864723205566406,511.3773193359375,242.85023498535156,90.10975646972656
2024-08-08,329.9736022949219,343.0901184082031,182.4068603515625,164.348388671875,529.5326538085938,479.0088806152344,111.79651641845703,168.8699951171875,121.50659942626953,232.6951141357422,101.92127990722656,283.8095397949219,559.7147827148438,283.58038330078125,115.19066619873047,270.90264892578125,288.2452392578125,39.02483367919922,24.508684158325195,233.7091522216797,235.68653869628906,33.48057556152344,519.0889892578125,252.57749938964844,90.26567077636719
2024-08-09,332.0349426269531,340.03399658203125,180.95541381835938,165.85682678222656,529.4942016601562,481.9532470703125,112.8163833618164,167.91000366210938,120.57440185546875,232.15164184570312,101.02493286132812,287.91644287109375,561.4192504882812,285.71600341796875,114.83470916748047,269.7262268066406,285.07421875,38.71940994262695,24.615581512451172,230.77493286132812,233.3397216796875,33.23619079589844,522.8206787109375,251.61257934570312,91.01602935791016
2024-08-12,329.8459777832031,339.0316467285156,179.64089965820312,165.59878540039062,534.6109008789062,489.08978271484375,113.25346374511719,164.1300048828125,119.78785705566406,229.6380615234375,100.42085266113281,284.74737548828125,559.419189453125,283.97052001953125,113.95853424072266,271.4179992675781,282.13592529296875,38.48295974731445,24.664173126220703,230.02679443359375,230.9636688232422,32.7474250793457,516.1611938476562,247.8026123046875,89.93436431884766
2024-08-13,332.56500244140625,344.51495361328125,179.5861358642578,166.6804962158203,537.020263671875,489.791748046875,113.50601196289062,168.75999450683594,121.72024536132812,231.7149200439453,101.42438507080078,291.6185607910156,563.1139526367188,284.94561767578125,115.44622039794922,275.2586364746094,282.91168212890625,38.91645812988281,24.703044891357422,230.5320281982422,233.0962677001953,32.47370910644531,521.0739135742188,254.89361572265625,90.06104278564453
2024-08-14,331.37725830078125,345.1930236816406,180.38031005859375,166.6705780029297,540.668212890625,492.3461608886719,114.27333068847656,168.5,122.5164794921875,231.6178741455078,100.83006286621094,294.49139404296875,569.8728637695312,286.4376525878906,115.38233184814453,275.482177734375,283.1541442871094,38.11842346191406,24.664173126220703,234.36985778808594,235.62814331054688,32.610572814941406,524.0315551757812,255.794677734375,89.75894927978516
