Date,JNJ,PFE,MRK,ABBV,LLY,BMY,GILD,AMGN,MDT,SYK,ISRG,DHR,TMO,UNH,HUM,CI,HCA,CVS,ZBH,REGN
2015-01-15,75.4609375,19.32718849182129,42.30729675292969,40.476585388183594,57.21419143676758,43.2828369140625,68.11571502685547,110.63253021240234,55.10242462158203,80.78325653076172,58.264442443847656,33.54680252075195,120.15202331542969,88.15406036376953,136.09283447265625,97.60832214355469,65.23079681396484,71.11869049072266,102.33612823486328,394.9296569824219
2015-01-16,76.60216522216797,19.565797805786133,43.093563079833984,41.53855514526367,57.985374450683594,43.76039123535156,70.43054962158203,115.37329864501953,55.76151657104492,81.6219711303711,58.95888900756836,33.7553596496582,121.27484893798828,89.25955200195312,137.9513397216797,98.54914093017578,65.01671600341797,72.26775360107422,104.13400268554688,406.4358825683594
2015-01-19,,,,,,,,,,,,,,,,,,,,
2015-01-20,74.577392578125,19.744749069213867,42.80640411376953,40.83702087402344,59.09290313720703,43.85871887207031,72.57749938964844,114.76889038085938,55.332340240478516,80.93333435058594,57.98777770996094,33.93123245239258,121.22644805908203,89.13298034667969,137.05892944335938,99.06978607177734,63.17347717285156,72.25308227539062,103.14604949951172,418.787353515625
2015-01-21,75.02652740478516,19.470354080200195,42.49873352050781,40.354305267333984,59.26517105102539,43.507572174072266,72.43766021728516,114.60865783691406,55.991424560546875,81.32182312011719,57.56888961791992,34.0498161315918,121.34260559082031,92.25541687011719,141.0242919921875,100.59520721435547,64.48607635498047,73.08306884765625,103.13719940185547,415.80389404296875
2015-01-22,76.39601135253906,19.571765899658203,42.792720794677734,40.53451919555664,59.4456787109375,43.60589599609375,73.52861022949219,116.20352935791016,57.84605026245117,82.43423461914062,58.37555694580078,34.55693054199219,122.9300308227539,96.07830810546875,141.3647003173828,102.46772003173828,65.53804016113281,73.65596771240234,105.33554077148438,418.4889831542969
2015-01-23,75.24739074707031,19.357011795043945,42.724365234375,40.18052673339844,59.17493438720703,43.59185791015625,73.80836486816406,116.37825775146484,58.97264099121094,81.84268951416016,57.50777816772461,34.409706115722656,120.86831665039062,94.51705932617188,139.35902404785156,100.44905853271484,63.899593353271484,73.90570068359375,104.1162338256836,417.8923034667969
2015-01-26,75.29157257080078,19.565797805786133,42.949974060058594,40.43797302246094,59.15854263305664,43.865745544433594,74.90631866455078,116.31999969482422,57.930355072021484,81.71026611328125,57.88999938964844,34.213401794433594,121.6136474609375,94.18795776367188,139.8466339111328,99.93753051757812,67.9584732055664,74.19218444824219,104.1962890625,421.43267822265625
2015-01-27,75.16641235351562,19.44649314880371,42.772212982177734,40.611751556396484,58.84676742553711,43.53565979003906,73.45171356201172,115.70828247070312,57.67744064331055,81.51602935791016,56.578887939453125,34.61418533325195,120.87797546386719,92.83768463134766,138.6966552734375,99.40775299072266,67.41853332519531,74.0526351928711,103.44864654541016,413.44696044921875
2015-01-28,74.71729278564453,19.058752059936523,42.013309478759766,39.8072395324707,58.223289489746094,43.0721435546875,71.64737701416016,112.61333465576172,56.25965881347656,81.8868408203125,55.84000015258789,33.882144927978516,120.35530090332031,91.52965545654297,137.00369262695312,99.28900909423828,66.56208038330078,73.15650939941406,101.90894317626953,405.7496643066406
2015-01-29,75.37992858886719,18.987171173095703,42.450870513916016,40.62461853027344,59.15854263305664,42.93870544433594,72.85724639892578,113.87317657470703,55.95310592651367,82.70793914794922,56.108890533447266,34.323822021484375,123.85928344726562,92.314453125,137.656982421875,100.12934875488281,67.20442199707031,73.53111267089844,100.14664459228516,412.3530578613281
2015-01-30,73.73067474365234,18.641189575195312,41.213382720947266,38.84181213378906,59.068302154541016,42.32770538330078,73.31180572509766,110.88013458251953,54.71924591064453,80.38595581054688,54.942222595214844,33.68994140625,121.19740295410156,89.6646499633789,134.731201171875,97.5809097290039,65.91041564941406,72.09883880615234,99.77281951904297,414.3619079589844
2015-02-02,74.23871612548828,18.879802703857422,41.62359619140625,39.06708908081055,58.81397247314453,42.29959487915039,74.262939453125,111.05493927001953,55.76151657104492,81.0128173828125,56.3477783203125,34.246124267578125,121.85560607910156,90.54228973388672,134.30795288085938,98.54000091552734,65.33323669433594,72.79661560058594,101.44607543945312,410.8115539550781
2015-02-03,75.43882751464844,19.100515365600586,41.71931838989258,39.67851257324219,58.15765380859375,42.039764404296875,74.95526123046875,110.85834503173828,57.31724548339844,81.87800598144531,56.51777648925781,34.76958084106445,123.24945831298828,90.9811019897461,136.70008850097656,99.28900909423828,65.06324768066406,73.54582214355469,103.83137512207031,406.94305419921875
2015-02-04,74.6289291381836,19.299097061157227,40.37242126464844,36.62781524658203,57.60799789428711,41.604331970214844,68.8360366821289,110.29029846191406,56.81145477294922,81.63963317871094,56.10222244262695,34.491493225097656,122.30084228515625,91.07394409179688,138.50335693359375,100.56781005859375,64.19747161865234,73.78817749023438,102.81674194335938,399.1462707519531
2015-02-05,75.43882751464844,19.852737426757812,40.454463958740234,37.32291030883789,58.584259033203125,42.29959487915039,69.86406707763672,111.68119049072266,57.723445892333984,82.69908905029297,57.35222244262695,34.95770263671875,122.9687728881836,91.83342742919922,138.33778381347656,102.50422668457031,64.09508514404297,74.00857543945312,104.2229995727539,411.5872802734375
2015-02-06,74.43749237060547,19.961063385009766,40.194664001464844,36.621376037597656,57.722843170166016,41.90632247924805,68.17168426513672,110.25387573242188,57.072017669677734,81.85152435302734,56.918888092041016,34.6755256652832,120.80054473876953,90.80391693115234,135.92727661132812,102.0292739868164,63.28517150878906,73.89835357666016,103.37744140625,404.615966796875
2015-02-09,73.46560668945312,19.900876998901367,39.880157470703125,35.70743942260742,57.10756301879883,41.33043670654297,67.76605987548828,109.24164581298828,56.42060470581055,81.13642120361328,55.698890686035156,34.53648376464844,119.44539642333984,89.8671646118164,135.38441467285156,101.40814971923828,62.61488723754883,73.12714385986328,102.14923095703125,397.51531982421875
2015-02-10,73.88529205322266,20.55080223083496,40.235694885253906,36.61494064331055,57.83769607543945,42.01868438720703,68.75911712646484,111.694091796875,57.37857437133789,82.16051483154297,55.54111099243164,34.949520111083984,121.02316284179688,91.96004486083984,139.52462768554688,103.85611724853516,64.24402618408203,74.68428802490234,104.1962890625,398.4998779296875
2015-02-11,73.9073715209961,20.610980987548828,40.16047668457031,36.4862174987793,57.796390533447266,41.653499603271484,69.9200210571289,112.08946228027344,57.01070785522461,82.07225799560547,55.436668395996094,35.03132247924805,121.40068054199219,92.70272064208984,141.0611114501953,105.10750579833984,64.2068099975586,75.3526840209961,104.04499816894531,396.78936767578125
2015-02-12,72.47900390625,20.984085083007812,40.256195068359375,36.71791458129883,58.275630950927734,41.77288818359375,70.49347686767578,112.14069366455078,57.424556732177734,82.43423461914062,56.41222381591797,35.415733337402344,122.76547241210938,92.69427490234375,141.43829345703125,105.02528381347656,64.25336456298828,75.6538314819336,105.15752410888672,399.524169921875
2015-02-13,73.34781646728516,20.845672607421875,40.208351135253906,37.361515045166016,58.30039978027344,42.16617202758789,71.26275634765625,112.36031341552734,57.67744064331055,83.44072723388672,56.747779846191406,35.50162124633789,123.52049255371094,92.35665893554688,140.46307373046875,104.55944061279297,63.80650329589844,75.38207244873047,106.20777130126953,400.1805419921875
2015-02-16,,,,,,,,,,,,,,,,,,,,
2015-02-17,73.95154571533203,20.809574127197266,40.194664001464844,37.79274368286133,59.12665557861328,42.20830154418945,72.61947631835938,112.91670227050781,59.83096694946289,83.93510437011719,57.11111068725586,35.497535705566406,123.92703247070312,92.62671661376953,142.4779510498047,105.48200225830078,64.53260040283203,76.05781555175781,107.15118408203125,401.9507141113281
2015-02-18,73.59813690185547,20.749391555786133,40.201507568359375,38.1274299621582,58.67222595214844,42.145103454589844,72.68941497802734,114.04407501220703,60.1605110168457,84.09403228759766,56.98444366455078,35.763362884521484,123.89798736572266,92.63514709472656,142.9747772216797,105.96614837646484,64.2347412109375,76.4617691040039,107.07110595703125,403.5617980957031
2015-02-19,74.14297485351562,20.707256317138672,39.85966110229492,37.972957611083984,58.76310729980469,41.82204818725586,71.84319305419922,114.24172973632812,59.87696075439453,83.48485565185547,56.83000183105469,35.6774787902832,123.6947250366211,92.85456085205078,141.0242919921875,106.13053131103516,64.79327392578125,75.37471771240234,106.98210906982422,424.2470703125
2015-02-20,74.33577728271484,20.797536849975586,39.893836975097656,39.4532470703125,59.39107894897461,42.50327682495117,71.75927734375,115.42042541503906,60.38276290893555,84.09403228759766,57.03444290161133,35.857418060302734,126.9664306640625,95.040283203125,143.63719177246094,108.2770767211914,64.97016906738281,75.4334487915039,108.21923065185547,421.442626953125
2015-02-23,74.27643585205078,20.69523048400879,39.85966110229492,38.983428955078125,58.73832321166992,43.044044494628906,73.08802795410156,115.9768295288086,60.73530197143555,84.40306091308594,57.07777786254883,35.52206802368164,126.782470703125,98.23026275634766,151.36557006835938,110.88035583496094,65.96627044677734,75.84477996826172,107.97005462646484,422.7652893066406
2015-02-24,74.6619873046875,20.665143966674805,39.900672912597656,39.1765022277832,58.58131790161133,43.15642166137695,73.22090148925781,115.20814514160156,60.559024810791016,83.76738739013672,56.87444305419922,35.59567642211914,127.62464904785156,97.41166687011719,151.2919464111328,110.30490112304688,65.54735565185547,75.91825103759766,108.37056732177734,418.3199462890625
2015-02-25,75.04011535644531,20.857709884643555,39.989559173583984,39.01559829711914,58.135169982910156,42.99489212036133,73.03209686279297,115.7279052734375,60.260128021240234,83.49371337890625,56.40666580200195,35.669288635253906,126.86961364746094,96.24710083007812,152.1475830078125,110.68851470947266,66.0779800415039,75.97702026367188,107.26692199707031,420.7067565917969
2015-02-26,76.21900177001953,20.81558609008789,40.310909271240234,38.95124435424805,57.86250305175781,43.1634407043457,72.86424255371094,116.37946319580078,60.398094177246094,83.34358978271484,56.258888244628906,35.910579681396484,125.96939849853516,95.91793823242188,150.28912353515625,111.0630111694336,67.27888488769531,76.51318359375,107.98783874511719,417.55419921875
2015-02-27,76.00399780273438,20.653100967407227,40.02374267578125,38.938358306884766,57.978179931640625,42.784210205078125,72.40266418457031,115.46434020996094,59.46308898925781,83.65263366699219,55.55555725097656,35.69383239746094,125.83390045166016,95.89261627197266,151.23680114746094,111.0995864868164,66.59931182861328,76.29287719726562,107.15118408203125,411.5574645996094
2015-03-02,76.53038024902344,20.923904418945312,40.05110168457031,38.91261291503906,58.76310729980469,43.75338363647461,72.61248016357422,116.86259460449219,60.41341781616211,84.76502990722656,55.91777801513672,35.77153778076172,127.140625,96.54242706298828,149.04713439941406,111.87596130371094,67.01823425292969,76.52788543701172,108.0412368774414,416.1320495605469
2015-03-03,75.87791442871094,20.797536849975586,39.88701248168945,38.371986389160156,58.14341354370117,43.48649978637695,71.88516998291016,116.07926940917969,59.80030822753906,81.6131591796875,56.563331604003906,35.59978485107422,125.57252502441406,95.24282836914062,147.43699645996094,110.62458038330078,65.901123046875,75.98436737060547,106.15436553955078,410.23480224609375
2015-03-04,75.36634826660156,20.845672607421875,39.57249450683594,38.79033279418945,58.3747673034668,46.12012481689453,72.0739974975586,116.54053497314453,59.92294692993164,81.55133056640625,55.61777877807617,35.215354919433594,124.75949096679688,96.05296325683594,147.40936279296875,111.30965423583984,69.75518798828125,75.71260070800781,105.89576721191406,410.7618408203125
2015-03-05,76.01139068603516,20.743371963500977,39.64087677001953,36.595638275146484,58.32520294189453,46.38701248168945,72.32576751708984,116.84069061279297,60.1605110168457,82.0987319946289,55.502220153808594,35.309410095214844,127.24710083007812,96.87153625488281,149.1482696533203,111.90339660644531,67.87471008300781,75.91825103759766,106.27029418945312,426.5841064453125
2015-03-06,74.22456359863281,20.442487716674805,38.86145782470703,35.81043243408203,56.523963928222656,45.73386764526367,71.19981384277344,113.3852767944336,58.6124153137207,79.52073669433594,54.893333435058594,34.851375579833984,124.3916244506836,95.25968933105469,146.95858764648438,110.1313247680664,67.79088592529297,74.84585571289062,103.746826171875,419.8017578125
2015-03-09,74.6323471069336,20.478595733642578,39.14861297607422,35.74605941772461,57.49068832397461,46.60472106933594,70.89212036132812,113.48040008544922,58.934329986572266,80.35945129394531,54.73222351074219,35.20718002319336,123.99479675292969,96.96437072753906,149.35986328125,111.44662475585938,66.73894500732422,75.28656768798828,104.28182983398438,424.51556396484375
2015-03-10,73.79450988769531,20.328144073486328,38.683692932128906,35.939144134521484,56.82966995239258,46.02180862426758,69.11577606201172,112.43350982666016,58.14493942260742,79.7237777709961,54.168888092041016,34.6182861328125,122.95907592773438,94.90528869628906,146.28697204589844,109.47303009033203,65.38909912109375,74.57411193847656,102.99783325195312,420.5078125
2015-03-11,72.89737701416016,20.23787498474121,38.32818603515625,36.441165924072266,56.565277099609375,46.07097625732422,69.21366882324219,111.78931427001953,58.28287887573242,79.86506652832031,54.834442138671875,34.503761291503906,123.83992004394531,95.44292449951172,148.1270751953125,110.05779266357422,66.80410766601562,74.59613800048828,103.63981628417969,422.2083740234375
2015-03-12,74.01695251464844,20.460538864135742,38.71413803100586,37.32935333251953,57.47414779663086,46.808387756347656,69.88507843017578,112.92402648925781,58.8270263671875,81.1805191040039,55.47222137451172,34.99040985107422,124.62493133544922,97.27185821533203,151.14476013183594,112.15933227539062,67.41853332519531,75.62444305419922,104.50479125976562,422.8150329589844
2015-03-13,73.55725860595703,20.460538864135742,38.73481369018555,37.32935333251953,57.7468147277832,46.962894439697266,69.66126251220703,112.9313735961914,58.604774475097656,80.59785461425781,54.82777786254883,34.84319305419922,123.48135375976562,97.58515167236328,153.18728637695312,112.28728485107422,66.84136199951172,75.84477996826172,103.65764617919922,427.0117492675781
2015-03-16,74.92890167236328,20.725317001342773,39.3689079284668,38.050174713134766,58.7217903137207,47.77756118774414,70.8431625366211,119.35172271728516,59.524410247802734,81.91334533691406,56.313331604003906,35.497535705566406,128.8597412109375,100.35395050048828,160.37283325195312,114.22437286376953,68.08880615234375,76.6747817993164,105.23595428466797,449.2782287597656
2015-03-17,74.06143951416016,20.562843322753906,38.920902252197266,38.442787170410156,58.53175354003906,47.489620208740234,70.24172973632812,119.38096618652344,58.79634094238281,81.1275634765625,56.19444274902344,35.28078079223633,128.25894165039062,99.57496643066406,160.0876007080078,114.07818603515625,68.10742950439453,75.66854095458984,102.79277038574219,465.2198181152344
2015-03-18,75.2254867553711,20.6892147064209,39.73419952392578,38.54576110839844,60.762657165527344,48.08658218383789,70.12982177734375,121.92131042480469,59.478431701660156,82.20469665527344,56.540000915527344,35.69383239746094,129.75131225585938,101.57321166992188,164.34739685058594,116.49040222167969,69.8482666015625,76.01371765136719,106.29702758789062,469.50604248046875
2015-03-19,75.39602661132812,20.55080223083496,40.12017059326172,39.3824462890625,61.324485778808594,47.98123550415039,70.9410629272461,123.80279541015625,59.51675796508789,82.61080169677734,56.52888870239258,35.583412170410156,130.59446716308594,102.25060272216797,166.49111938476562,117.04779052734375,70.21134948730469,75.90357208251953,105.71746826171875,483.3393249511719
2015-03-20,75.92241668701172,20.610980987548828,40.37519073486328,38.8740119934082,62.89437484741211,47.58794021606445,71.53551483154297,124.52754974365234,59.79263687133789,82.68144226074219,56.55888748168945,35.64065933227539,132.40667724609375,100.8789291381836,168.17478942871094,117.30363464355469,70.77922821044922,76.28553009033203,105.89576721191406,486.1736145019531
2015-03-23,76.35245513916016,21.092403411865234,40.478572845458984,38.92549514770508,63.0926628112793,47.46152114868164,70.1158218383789,121.92131042480469,60.29078674316406,82.73442077636719,56.467777252197266,35.485260009765625,133.60836791992188,100.79425811767578,167.53994750976562,117.34015655517578,72.27801513671875,76.79963684082031,105.6371841430664,475.68182373046875
2015-03-24,75.59617614746094,20.773460388183594,40.40964889526367,38.3784294128418,62.43168258666992,46.134178161621094,70.92008972167969,121.5333251953125,60.3291015625,82.47837829589844,55.96666717529297,35.1417350769043,131.4569854736328,100.0152587890625,165.98507690429688,118.39096069335938,71.21675872802734,76.74822998046875,104.60283660888672,471.1270446777344
2015-03-25,74.39508056640625,20.641071319580078,40.15462112426758,37.470951080322266,61.4401741027832,45.43890380859375,69.83609008789062,117.58737182617188,59.470760345458984,81.4807357788086,55.02555465698242,34.54986572265625,129.57688903808594,98.67742919921875,163.1513671875,115.96043395996094,70.42546844482422,75.45549774169922,102.81948852539062,451.4859924316406
2015-03-26,74.2468032836914,20.556821823120117,39.69974136352539,36.8594970703125,60.68003463745117,45.649593353271484,70.68929290771484,117.53617095947266,58.94371795654297,80.80973815917969,55.44333267211914,34.537567138671875,128.95675659179688,98.43190002441406,161.67013549804688,115.32083129882812,70.84439086914062,74.91197967529297,103.12264251708984,445.90692138671875
2015-03-27,74.39508056640625,20.779478073120117,39.803131103515625,37.10408020019531,60.795692443847656,45.83219909667969,70.63333129882812,119.02961730957031,59.53617477416992,82.02828216552734,55.25,34.75466537475586,129.5575408935547,99.92213439941406,163.58685302734375,117.85184478759766,70.81645965576172,75.28656768798828,104.77227020263672,451.9931945800781
2015-03-30,75.29220581054688,21.06231117248535,40.209774017333984,37.48381042480469,61.03529357910156,46.18334197998047,70.41656494140625,120.28876495361328,60.33633804321289,82.90563201904297,56.2400016784668,35.061866760253906,131.37940979003906,102.453857421875,166.9595947265625,118.74729919433594,70.90956115722656,76.26348114013672,105.72635650634766,457.2440490722656
2015-03-31,74.58785247802734,20.935943603515625,39.61702346801758,37.6768913269043,60.02728271484375,45.29844284057617,68.62621307373047,117.0237045288086,60.005496978759766,81.7535629272461,56.114444732666016,34.77513885498047,130.1874237060547,100.1591796875,164.04757690429688,118.27215576171875,70.03446960449219,75.80809783935547,104.79010772705078,448.9898681640625
2015-04-01,73.51274871826172,20.659120559692383,39.18970489501953,36.75009536743164,59.101871490478516,44.89580535888672,68.33951568603516,115.01046752929688,58.582130432128906,80.80530548095703,56.279998779296875,34.365543365478516,127.9198226928711,99.44793701171875,163.69740295410156,119.12191009521484,69.68071746826172,75.11031341552734,103.60415649414062,438.7466125488281
2015-04-02,73.87606811523438,20.6892147064209,39.355125427246094,36.692161560058594,58.86225128173828,44.66271209716797,68.8360366821289,114.11731719970703,59.1437873840332,80.75212097167969,56.47666549682617,34.48432540893555,128.99546813964844,99.37173461914062,164.01072692871094,119.21329498291016,69.86690521240234,75.44085693359375,104.2551040649414,435.85272216796875
2015-04-03,,,,,,,,,,,,,,,,,,,,
2015-04-06,73.52017211914062,20.749391555786133,39.4102668762207,37.07834243774414,58.920108795166016,44.5002555847168,68.38846588134766,113.67803955078125,59.52077865600586,81.3193130493164,57.14777755737305,34.80381774902344,129.37339782714844,99.6596450805664,164.2687225341797,120.43769073486328,70.70475006103516,75.9696273803711,104.64744567871094,437.8019104003906
2015-04-07,74.21713256835938,20.78549575805664,39.582576751708984,37.59965133666992,59.2423210144043,44.5002555847168,69.01786804199219,115.14222717285156,59.382301330566406,81.0711669921875,56.939998626708984,34.951271057128906,128.9083251953125,99.36328887939453,164.1212921142578,118.6741943359375,70.49064636230469,75.74929809570312,103.44367218017578,439.21405029296875
2015-04-08,74.2616195678711,20.845672607421875,39.38958740234375,37.85065460205078,59.6141471862793,44.86756134033203,69.84309387207031,117.3750991821289,58.77446365356445,81.54973602294922,56.828887939453125,34.959468841552734,128.7144775390625,100.07453918457031,164.70191955566406,120.1452865600586,71.45878601074219,75.6024398803711,103.54175567626953,450.6903991699219
2015-04-09,75.12908935546875,21.080371856689453,39.582576751708984,38.82251739501953,59.78766632080078,44.82517623901367,70.7452392578125,118.22433471679688,59.34381103515625,82.48027038574219,57.0099983215332,35.004520416259766,129.4412384033203,100.37935638427734,163.78030395507812,120.77576446533203,72.47354125976562,75.19109344482422,104.50479125976562,452.5302429199219
2015-04-10,75.67033386230469,21.327098846435547,39.45851516723633,39.903778076171875,61.076629638671875,45.65867614746094,71.17184448242188,119.60797119140625,59.959320068359375,83.07402801513672,58.928890228271484,34.80791091918945,129.59625244140625,100.76036834716797,164.47145080566406,121.80825805664062,72.83660125732422,75.31596374511719,104.72766876220703,458.8451843261719
2015-04-13,74.5507583618164,21.116479873657227,39.10010528564453,39.715579986572266,60.74612045288086,45.171287536621094,71.52848815917969,118.9563980102539,60.07474136352539,82.50682830810547,60.25666809082031,34.910316467285156,128.61753845214844,101.07367706298828,164.56365966796875,121.34226989746094,72.06391143798828,75.02215576171875,103.62201690673828,454.4595031738281
2015-04-14,74.52852630615234,21.080371856689453,39.810028076171875,40.05303192138672,60.696533203125,45.22780227661133,71.47956848144531,119.01495361328125,59.92856979370117,82.01058197021484,59.56111145019531,35.012718200683594,128.5787353515625,101.53934478759766,165.45755004882812,121.4336166381836,71.99874877929688,75.00010681152344,103.39909362792969,452.5600280761719
2015-04-15,74.58785247802734,21.188688278198242,40.28559494018555,40.254207611083984,60.90309524536133,44.803985595703125,72.75232696533203,121.13800048828125,59.94394302368164,81.78902435302734,59.301109313964844,35.061866760253906,129.4897003173828,99.3379135131836,162.85882568359375,118.9848861694336,73.76750946044922,74.72100067138672,103.09587860107422,451.3865966796875
2015-04-16,73.9872817993164,21.17665672302246,39.865150451660156,40.61762619018555,60.7213020324707,44.98058319091797,72.26980590820312,122.16297149658203,59.259185791015625,81.69151306152344,60.387779235839844,34.99633026123047,128.39462280273438,102.96187591552734,163.73428344726562,121.34226989746094,72.43629455566406,74.3096694946289,102.86405181884766,454.8970947265625
2015-04-17,73.83158111572266,21.086387634277344,39.20350646972656,40.42293167114258,59.878543853759766,46.16019821166992,70.89910125732422,119.75434875488281,58.851409912109375,81.9751205444336,60.07777786254883,34.496620178222656,128.0166473388672,100.51483154296875,163.54994201660156,119.81634521484375,72.6504135131836,73.73677825927734,102.1953125,445.0516662597656
2015-04-20,74.2986831665039,21.068334579467773,39.706642150878906,41.23412322998047,59.8289680480957,46.520442962646484,70.39555358886719,121.5040512084961,59.35151672363281,82.72840118408203,61.442222595214844,34.7833366394043,129.88705444335938,100.4047622680664,164.6741485595703,119.03057861328125,73.13446807861328,74.39045715332031,103.36341094970703,449.9246520996094
2015-04-21,74.36540985107422,20.99612045288086,39.741092681884766,41.27954864501953,59.66371154785156,47.19144821166992,73.57054901123047,123.32695007324219,59.30534744262695,83.93367004394531,60.747779846191406,34.89802169799805,130.28433227539062,100.99748229980469,165.9919891357422,119.42344665527344,72.31526947021484,74.48595428466797,104.65632629394531,460.6650695800781
2015-04-22,74.4617919921875,21.020185470581055,39.761783599853516,41.87008285522461,59.738075256347656,47.04313278198242,72.85724639892578,123.79547119140625,60.020896911621094,85.47567749023438,57.436668395996094,34.91851043701172,126.65023040771484,99.75276184082031,165.88140869140625,119.01227569580078,72.17562103271484,74.61125946044922,104.76335906982422,470.023193359375
2015-04-23,74.48404693603516,21.278961181640625,39.63770294189453,41.69487380981445,59.82072830200195,46.61932373046875,73.57757568359375,123.84674072265625,60.39789962768555,86.12263488769531,56.97444534301758,34.68912887573242,125.54549407958984,100.1338119506836,167.6322479248047,119.30465698242188,72.09183502197266,74.3532943725586,105.72635650634766,477.4320983886719
2015-04-24,74.9437255859375,21.224796295166016,39.69974136352539,42.87595748901367,59.143184661865234,46.47805404663086,72.52156066894531,122.92428588867188,59.71311950683594,85.87447357177734,56.21333312988281,34.11978530883789,126.00096130371094,100.49789428710938,168.0377197265625,119.38690948486328,72.37113189697266,74.86922454833984,105.89576721191406,477.4420471191406
2015-04-27,74.5730209350586,20.81558609008789,39.355125427246094,42.194557189941406,58.57308578491211,46.02599334716797,71.99005889892578,118.8758773803711,58.63596725463867,83.86275482177734,55.61333465576172,34.03376770019531,123.33599090576172,98.42342376708984,165.9827423095703,119.01227569580078,71.10506439208984,74.60388946533203,103.97865295410156,470.8684997558594
2015-04-28,74.69165802001953,20.749391555786133,41.34010696411133,43.14852523803711,58.81267547607422,45.58806228637695,72.53555297851562,118.9563980102539,58.87451171875,84.27926635742188,56.10444259643555,34.1033935546875,123.68484497070312,99.56646728515625,166.89501953125,120.34632110595703,70.70475006103516,75.15666961669922,104.0856704711914,463.7678527832031
2015-04-29,74.4321517944336,20.635051727294922,41.13335037231445,42.590415954589844,59.7215690612793,45.41145324707031,71.55647277832031,117.85094451904297,58.23587417602539,83.58804321289062,55.503334045410156,33.91497802734375,123.20032501220703,96.19651794433594,154.86007690429688,115.75030517578125,70.80713653564453,74.19850158691406,102.84624481201172,467.1094055175781
2015-04-30,73.54984283447266,20.418413162231445,41.05063247680664,41.960941314697266,59.38280487060547,45.01589584350586,70.29069519042969,115.6034927368164,57.281829833984375,81.74465942382812,55.108890533447266,33.538150787353516,121.79512023925781,94.32524108886719,152.6024169921875,113.88629913330078,68.89872741699219,73.18141174316406,97.9420166015625,454.9368591308594
